Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
107704830821545,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz","Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",107217,176
130534873659391,Greenpeace Energy,Greenpeace Energy,106283,669
64694257920,ProSieben,ProSieben,106043,88
1553799571599937,pandoo,pandoo,105729,418
134209407129787,Volt Deutschland,Volt Deutschland,104990,1436
2188342231399828,HSI/Deutschland,HSI/Deutschland,104531,350
116000986793106,Klima,Climate Labs GmbH,104129,221
152033178165965,Deutsche Bahn Personenverkehr,Deutsche Bahn Personenverkehr,102472,6
319040328150027,Facebook Politik und Gesellschaft,Facebook Politik und Gesellschaft,101992,10
116580098376181,Audible,These ads ran without a disclaimer,101545,6
305608429284,EU Environment,EU Environment,101465,96
108165514298122,Zukunft sichern,Zukunft Sichern,100678,243
183292338524573,Nestlé,Nestlé Deutschland,100593,36
82055658434,CARE Deutschland e.V.,CARE Deutschland e.V.,100079,1335
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,98960,368
572946872759259,Bayerisches Staatsministerium für Gesundheit und Pflege,Bayerisches Staatsministerium für Gesundheit und Pflege,97911,376
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),96136,106
103822184707126,Shell Deutschland,Shell Deutschland,96113,50
549427708410314,BIO COMPANY GmbH,BIO COMPANY GmbH,95680,816
531143090368157,Volkswagen. we drive football,Volkswagen,95043,270
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,94872,4406
313744767921,der Freitag,der Freitag,93582,1122
593476900673774,ifaw,ifaw,92148,1434
225012151032427,Bürgerwerke,Bürgerwerke,91530,215
63415881040,Aktion Deutschland Hilft,Aktion Deutschland Hilft,91478,188
354608017990902,Ansaar International e.V.,Ansaar International e.V.,91137,645
169463563099560,land.nrw,land.nrw,89003,59
165039663531531,Minecraft,These ads ran without a disclaimer,89000,98
1508446642792459,Vattenfall Deutschland,Socialyse,88496,12
102942844737848,Pflegenetzwerk Deutschland,Pflegenetzwerk Deutschland,88145,2014
1004883576238809,GoodJobs,GoodJobs,87130,2194
100778075078440,Innovationsland Deutschland,Bundesministerium für Bildung und Forschung,85424,107
263503200272,Welthungerhilfe,Welthungerhilfe,84096,170
1565754943752371,Robert Farle,Robert Farle,82102,388
90035328642,PETA Deutschland,PETA Deutschland,80974,312
339894849467492,GASAG,GASAG,80144,861
283266582089,action medeor e.V.,action medeor e.V.,79318,2227
155330287422,Silberjunge.de - Wir wollen Augen öffnen - Thorsten Schulte,Silberjunge.de - Wir wollen Augen öffnen - Thorsten Schulte,79249,63
1762360844053566,RECUP,RECUP,79028,257
380349938694731,Mentor Verlag,Mentor Verlag,78158,104
1579784355642755,WWE SuperCard,These ads ran without a disclaimer,78056,47
59381221492,Tagesspiegel,Tagesspiegel,77971,65
449196900156,Volvo Car Deutschland,Volvo Car Germany GmbH,77315,20
341486659645594,FDP Fraktion Bundestag,FDP Fraktion Bundestag,75218,767
121097790490,Albert Schweitzer Stiftung für unsere Mitwelt,Albert Schweitzer Stiftung für unsere Mitwelt,74716,420
241400009229424,FDP Baden-Württemberg,FDP Baden-Württemberg,73756,234
104032794633377,Mein BAföG,Bundesministerium für Bildung und Forschung,73682,36
273454591804,SOS-Kinderdorf Deutschland,SOS-Kinderdorf Deutschland,73666,79
108896117589490,Opera News Germany,These ads ran without a disclaimer,73467,95
187822811280040,NaturEnergie,Energiedienst Holding AG,73102,238
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,72331,3943
123332714357231,Europäische Kommission – Vertretung in Deutschland,Europäische Kommission – Vertretung in Deutschland,71093,169
241036373819,Ben & Jerry's,Ben & Jerry's,70882,115
498082906898583,Spotify,Spotify,70552,26
196999950359158,FDP Berlin,FDP Berlin,69235,1605
363084593840094,30 Jahre Friedliche Revolution - Mauerfall,30 Jahre Friedliche Revolution - Mauerfall mit Facebook-Werbegutschrift,68894,264
444979036328669,Energy Buddy,coneva GmbH,67615,90
614408642007931,Zurich,Zürich Beteiligungs AG,67416,246
2286018874983425,Oceanmata,Bluemata,67251,247
357565717909863,conny.legal,wenigermiete.de,66676,181
1509790395958123,Aktion gegen den Hunger,Aktion gegen den Hunger,65866,395
47694585682,DIE LINKE,DIE LINKE,65823,1091
126952903983246,CDU Berlin,CDU Berlin,63418,1033
77094470902,CDU Baden-Württemberg,CDU Baden-Württemberg,61815,939
729627343834501,Kialo,Kialo,61801,262
156922821011409,Timberland,PHD Media,60132,18
241690183335959,togetherforfuture,Together for Future,58761,1223
2319126475013199,Zukunftsdialog,DGB Bundesvorstand,58351,500
1401986930057829,Smart Hero Award,Smart Hero Award mit Facebook-Werbegutschrift,57850,66
220873544636963,AOK Baden-Württemberg,AOK Baden-Württemberg,57845,283
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,57812,493
145944615464920,Polarstern Energie,Polarstern Energie,57508,2377
350558562311,FDP Bayern,FDP Bayern,57023,276
580401892143117,AfD-Fraktion Mecklenburg-Vorpommern,AfD-Fraktion Mecklenburg-Vorpommern,56611,466
689801517732186,ABOUT YOU,ABOUT YOU,56454,16
429601160521937,HUMAN BLOOD,HUMAN BLOOD,56267,612
182704598535,Open Doors Deutschland,Open Doors Deutschland,54770,778
92576009043,Jens Spahn,Jens Spahn,54452,2952
249296718436,IG Metall,IG Metall,54156,102
154149027994068,ZDF,ZDF,53834,118
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),53727,263
126757344082942,VELUX,VELUX,53388,31
123523341045520,Die Familienunternehmer,Die Familienunternehmer,53163,131
176482442364128,Gemeinnützige Hertie-Stiftung,Gemeinnützige Hertie-Stiftung,52666,445
427202191015825,eprimo,eprimo GmbH,52650,478
1919185338293853,AfD-Fraktion NRW,AfD-Fraktion NRW,52646,119
339052456846258,Treecelet,These ads ran without a disclaimer,52611,1084
154423267921909,followfood,followfood,52388,38
832037676843543,Dedoles,These ads ran without a disclaimer,52228,6
1522202731410785,Katarina Barley,SPD,52130,1517
1433861060177864,Bundesumweltministerium,Bundesumweltministerium,51983,13
218786540044,WWF Deutschland,These ads ran without a disclaimer,51173,84
765844936882239,Berliner Stadtwerke,Berliner Stadtwerke,50308,264
1605966456387228,GOT BAG,GOT BAG GmbH,50107,776
2286018874983425,Oceanmata,Oceanmata,49481,422
301485916628595,Christian Baldauf,CDU Rheinland-Pfalz,49242,504
294494163510,Europäisches Parlament - Verbindungsbüro in Deutschland,Europäisches Parlament - Verbindungsbüro in Deutschland,48912,103
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,48903,261
108655285842827,BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg,BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg,48862,993
32925303328,Heinrich-Böll-Stiftung,Heinrich-Böll-Stiftung,48781,169
138832469593845,Grüner Fisher Investments,Grüner Fisher Investments,48713,469
206584163580,Stiftung Mercator,Stiftung Mercator,46825,954
164428853567811,Tchibo,Tchibo,46822,75
531143090368157,Volkswagen. we drive football,These ads ran without a disclaimer,46025,97
190784743602,CDU/CSU-Bundestagsfraktion,CDU/CSU-Bundestagsfraktion,45177,1680
103919417972272,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,45141,154
912255502235222,Initiative Offene Gesellschaft,die Initiative Offene Gesellschaft mit Facebook-Werbegutschrift,45079,1393
258796296044,Handicap International - Humanity & Inclusion,Handicap International - Humanity & Inclusion,44711,735
208991275785989,Vonovia,Vonovia SE,43744,280
614408642007931,Zurich,Zürich Beteiligungs AG,43699,67
226651401514704,"Danke, Freihandel.",VDMA,43598,2301
338549033673221,Sozialdemokratische Partei Europas,Sozialdemokratische Partei Europas,43418,160
111303730284804,Susanne Eisenmann,CDU Baden-Württemberg,43016,363
111315165557626,REWE,REWE,42730,13
111033161266569,DeinMorgen,Die Jungen Unternehmer,42570,143
165629350137468,Schaebens,Schaebens,42554,368
20393019390,mymuesli,mymuesli,41887,11
303043247017496,Markus Buchheit,Markus Buchheit,41557,85
223829854355699,Frosch,Frosch,41439,32
330165526782,SPD Rheinland-Pfalz,SPD Rheinland-Pfalz,41409,933
499613946840551,Partei der Humanisten,Partei der Humanisten,41331,367
102608544969110,Posterisan,DR. KADE,41206,198
150480805043795,DIE LINKE. NRW,DIE LINKE. NRW,41038,279
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,41025,992
279450722377,Rügenwalder Mühle,Rügenwalder Mühle,41000,13
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,40692,250
134483979119,Rosa-Luxemburg-Stiftung,Rosa-Luxemburg-Stiftung,40673,521
128440447895402,Jeder Tag zählt e.V.,These ads ran without a disclaimer,40419,9
351947321504088,GRÜNE Niedersachsen,Grüne Niedersachsen,40264,24
120675781344230,Regionalverband Ruhr,Regionalverband Ruhr,40076,15
362654797113137,Pepsi,These ads ran without a disclaimer,39977,1
103558289679671,Bündnis 90/Die Grünen Berlin,Die Landesgeschäftsführung von Bündnis 90/Die Grünen Berlin,39281,245
374270485990897,Bundesverband Musikindustrie,Bundesverband Musikindustrie,39224,520
189617674514883,Rheinland-Pfalz,Rheinland-Pfalz,39088,157
142922202449413,smartsteuer,These ads ran without a disclaimer,38930,127
114511353674302,Wir2020 BW,Partei WiR2020,38626,152
119192498110884,CDU-Fraktion Berlin,CDU-Fraktion Berlin,38335,567
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),37981,111
560371954129652,TAG24,TAG24 NEWS Deutschland GmbH,37634,105
375109771472,Freie Presse,Freie Presse,37576,4342
106653924258368,Vision Sea Life,Vision Sea Life,37470,1616
561953460655717,Social Media Ads,Alexander Dietrich,37378,828
66426617453,FDP Sachsen,FDP Sachsen,37320,1598
510117665830401,Hilfetelefon Gewalt gegen Frauen,BAFzA,36908,65
107623054191462,Frank Nopper,Frank Nopper,36881,579
36714973506,VIER PFOTEN,VIER PFOTEN,36760,345
343364921106,Caritas international,Caritas international,36209,660
130013197106952,SPD-Fraktion im Römer,SPD-Fraktion im Römer,35839,29
1950715278284276,myconics,MyConics Service GmbH,35688,361
82734241364,Campact e.V.,These ads ran without a disclaimer,35422,25
123608251805,Marcus Weinberg,CDU Hamburg,35211,124
150793518281117,Covestro,These ads ran without a disclaimer,35058,31
130943327556153,Forex Yatırım Danışmanı,These ads ran without a disclaimer,34329,5
133306764192,NABU Bundesverband,NABU Bundesverband,34309,143
336677843601760,Deutschland Kurier,Deutschland Kurier,34262,262
233160073515243,Kristina Frank,Kristina Frank,34018,106
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,33975,222
103593837807255,Anne Spiegel,Bündnis 90/Die Grünen Rheinland-Pfalz,33842,74
28312410177,World Food Programme,These ads ran without a disclaimer,33793,77
27352749603,Amnesty International Deutschland,Amnesty International Deutschland,33051,70
211194715558010,CDU Köln,CDU Kreisverband Köln,32849,183
1826176010746069,NRC Flüchtlingshilfe Deutschland,NRC Flüchtlingshilfe,32590,317
134137749971478,SPD Berlin,SPD Berlin,32419,226
570129226520732,Patagonia,Patagonia,32153,102
246882798660237,SPD München,SPD München,32108,36
114308060119379,Die Wohnungswirtschaft,GdW Bundesverband deutscher Wohnungs- und Immobilienunternehmen e.V.,32087,43
8340223883,Avaaz,Avaaz,31727,54
12084075837,Jürgen Todenhöfer,Jürgen Todenhöfer,31704,66
22541752487,Greenpeace Deutschland,These ads ran without a disclaimer,31594,172
1712552975702120,Ingo Senftleben,CDU Brandenburg,30935,648
408836473265645,PlantBase,PlantBase  Naturkosmetik,30895,222
387601651595573,Vantik,Vantik,30831,67
1495386077216471,Senatsverwaltung für Stadtentwicklung und Wohnen,Senatsverwaltung für Stadtentwicklung und Wohnen,30811,16
731404243600603,Hannes Jaenicke,David Michel Löwe,30696,10
1312721828781856,Diskutier Mit Mir,Diskutier Mit Mir e.V.,30331,59
206866712830769,Nicola Beer,FDP,30256,96
1285780774784882,nucao,These ads ran without a disclaimer,29841,62
105559876186522,EDEKA,These ads ran without a disclaimer,29665,2
401644396606709,Kai Wegner,CDU Berlin,29485,504
129459503748982,CDU Thüringen,CDU Thüringen,29337,3499
215977868441680,Bundeswehr Karriere,These ads ran without a disclaimer,29304,5
1745982485667400,Guido Reil,Guido Reil,29260,77
106152827571627,Martin Körner,Martin Körner,29175,399
427202191015825,eprimo,These ads ran without a disclaimer,29171,109
78309442751,Bayernpartei,Bayernpartei,29123,138
134080283313500,DIE LINKE Thüringen,DIE LINKE Thüringen,28810,286
925007000949719,ExxonMobil,These ads ran without a disclaimer,28533,2
282800387209,FDP NRW,FDP NRW,28354,536
503951883021764,ShareTheMeal,These ads ran without a disclaimer,28258,36
730158247033526,Readly,These ads ran without a disclaimer,27918,18
107411260903386,The Mother Nature App,The Mother Nature GmbH,27881,127
2093351790978732,Lucid: Great Ideas Visualized,These ads ran without a disclaimer,27867,6
179057176050,SPD Baden-Württemberg,SPD Baden-Württemberg,27782,758
335288650611521,ALDI Nord,ALDI Nord,27751,5
104641917753059,Forschung ist die beste Medizin,Verband Forschender Arzneimittelhersteller e.V.,27689,64
45872374946,GREENPEACE MAGAZIN,GREENPEACE MAGAZIN,27665,491
120479081330563,Körber-Stiftung,Körber-Stiftung,27555,301
150380582965,BVMW - Bundesverband mittelständische Wirtschaft,BVMW - Bundesverband mittelständische Wirtschaft,27527,266
1078884028800904,AfD-Fraktion Sachsen-Anhalt,AfD-Fraktion Sachsen-Anhalt,27466,465
106626487721376,Amazon Europe,These ads ran without a disclaimer,27399,3
106637900016,BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt,BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt,27297,197
50169278122,SPD Sachsen,SPD Sachsen,27259,407
107780880913621,MASXS,MASXS,27137,374
116335026590900,Mülltrennung wirkt,These ads ran without a disclaimer,26935,61
611910082337980,VerbraucherCheck.net,Caesar Richard Reinhold Ludwig  Schütz,26656,83
445962318752667,Bündnis 90 / Die Grünen Thüringen,BÜNDNIS 90/DIE GRÜNEN,26617,119
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,26603,12
700577889971139,PENNY,PENNY,26477,204
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,26423,228
102833201110124,Zuckersüß Verlag,Zuckersüß Kinderbuchverlag,26404,60
530905320274921,Change.org,Change.org e.V.,26311,306
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,26279,15
106117859442264,Chilly's,These ads ran without a disclaimer,26222,14
143034515745865,SEAT,SEAT Deutschland,26074,48
25406037041,GRÜNE Hamburg,GRÜNE Hamburg,26032,476
204139474516,abgeordnetenwatch.de,abgeordnetenwatch.de,26024,431
170402506329517,AY YILDIZ,AY YILDIZ,25918,58
105255116217636,eToro,These ads ran without a disclaimer,25417,9
383045615057842,Thomas Dehler Stiftung,Sebastian Zajonz,25295,997
108402617374919,Keepitfresh,David Weisbäcker,25281,538
111740802198942,DKB - Deutsche Kreditbank AG,These ads ran without a disclaimer,25237,60
556019341220640,Kinder in Gefahr - DVCK e.V.,DVCK e.V.,25142,12
103022471514818,Befreien Sie die Brüste,These ads ran without a disclaimer,25064,46
931083467001816,Wir fürs Impfen,Pfizer Pharma GmbH,25049,84
330735911136,easyJet,These ads ran without a disclaimer,24938,1
192914574055132,Joachim Streit,Joachim Streit,24919,54
118849647749,Bündnis 90/Die Grünen BBG,Bündnis 90/Die Grünen Brandenburg,24848,245
267443093828699,Demokratie in Europa - Diem25,Demokratie in Europa - DiEM25,24803,172
201065353264638,yello,yello,24795,51
109573920927141,Ichwillfair,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,24705,29
179655898748396,Thorsten Brehm,SPD Nürnberg,24583,189
1855211144766647,Asylhelper by migrando,Graske Rechtsanwälte,24553,128
316160725982888,Deine Würde - Eine Initiative zum 70. Jubiläum des Grundgesetzes,Deine Würde - Eine Initiative zum 70. Jubiläum des Grundgesetzes,24500,5
300225473377094,indeon magazin,Medienhaus der Evangelischen Kirche in Hessen und Nassau GmbH,24240,435
221015151338873,Andreas Kossiski,SPD Köln,24231,151
334931334040,CDU-Fraktion im Thüringer Landtag,CDU-Fraktion im Thüringer Landtag,24216,436
2012567329069330,Michael Sack,CDU Landesverband Mecklenburg-Vorpommern,24097,606
1240234532821510,Umweltministerium Hessen,Umweltministerium Hessen,24022,93
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,23983,40
100572773318575,Ärzte der Welt,Ärzte der Welt,23640,609
1186735191488652,Eckhard Scholz,CDU Hannover Stadt,23526,143
86337829141,BÜNDNIS 90/DIE GRÜNEN Sachsen,BÜNDNIS 90/DIE GRÜNEN,23481,198
88331883353,BÜNDNIS 90/DIE GRÜNEN Rheinland-Pfalz,Bündnis 90/Die Grünen Rheinland-Pfalz,23461,425
1553799571599937,pandoo,These ads ran without a disclaimer,23427,63
143504445664134,Christian Lindner,FDP Fraktion Bundestag,23169,312
104145414310,Olaf Scholz,SPD,23036,414
334452126520,Steuertipps,These ads ran without a disclaimer,22970,7
437191132998825,HSPRO,These ads ran without a disclaimer,22914,1
102077835186179,Sigrid Borst,Sigrid Borst der AfD Stuttgart,22876,178
1355356484630164,Entwicklung wirkt,Gregor Koall,22776,21
103945904448735,RethinkingPaper,ReThinkingPaper,22762,51
197589525931,Facebook app,These ads ran without a disclaimer,22747,3
305368552898287,Viessmann,These ads ran without a disclaimer,22711,250
1401986930057829,Smart Hero Award,Smart Hero Award,22710,38
331788763571422,DIE LINKE. Sachsen-Anhalt,DIE LINKE. Sachsen-Anhalt,22584,60
138422136179542,Ministerpräsident Michael Kretschmer,Sächsische Staatskanzlei,22549,172
112127710187776,LEA Hessen,LandesEnergieAgentur Hessen,22407,81
1073271182734567,AfD-Fraktion im Landtag Rheinland-Pfalz,AfD-Fraktion im Landtag Rheinland-Pfalz,22294,291
921326477983554,Verband der Chemischen Industrie e.V.,Verband der Chemischen Industrie,22037,302
260106687889118,Kopp Verlag,Kopp Verlag,21990,34
296270482587,McDonald's,These ads ran without a disclaimer,21859,4
108824017345866,Facebook,These ads ran without a disclaimer,21423,7
1605966456387228,GOT BAG,These ads ran without a disclaimer,21305,267
100310154874411,Stephan Keller,CDU Düsseldorf,21273,78
531504136955879,BVB / Freie Wähler - Fraktion im Landtag Brandenburg,BVB / FREIE WÄHLER Fraktion,21263,237
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,21096,400
108550857143852,Environmental Justice Foundation Deutschland,Environmental Justice Foundation Charitable Trust Deutschland gGmbH,21084,211
1805769829749530,Mehr Wirtschaft wagen,Arbeitgeberverband Gesamtmetall,21065,461
118755004820675,Fairtrade Deutschland,Fairtrade,21003,24
515228481869383,Essener Bürger Bündnis - EBB - Freie Wähler,Wilfried Adamy,20927,173
342884401877,Thalia Buchhandlung - Thalia.de,Thalia Buchhandlung - Thalia.de,20920,51
130273271119,SPD Hamburg,SPD Hamburg,20760,648
1480387971976531,Mitwirken für gelebte Demokratie,Mitwirken für gelebte Demokratie,20695,174
706758859393635,AfD Fraktion Sachsen,AfD Fraktion Sachsen,20669,935
253592560263,Christoffel-Blindenmission (CBM),Christoffel-Blindenmission Deutschland e.V.,20655,50
20672124724,BÜNDNIS 90/DIE GRÜNEN NRW,BÜNDNIS 90/DIE GRÜNEN NRW,20645,76
67003546475,Deutsches Rotes Kreuz,Deutsches Rotes Kreuz,20588,91
115392030106984,Debate.Energy,Uniper SE,20350,63
922013954486012,StrassenBLUES,StrassenBLUES,20348,85
169042736456594,All Out,All Out,20337,132
379808979250786,BVB / Freie Wähler,BVB / FREIE WÄHLER,20328,178
156304484388194,DIE LINKE. Berlin,DIE LINKE. Berlin,20319,55
109931833792280,Everdrop,These ads ran without a disclaimer,20298,53
510117665830401,Hilfetelefon Gewalt gegen Frauen,Hilfetelefon Gewalt gegen Frauen,20152,38
218786540044,WWF Deutschland,WWF Deutschland with Facebook Ad Credits,20000,14
278010994414,ICH WEISS WAS ICH TU,ICH WEISS WAS ICH TU,19949,216
276690259403364,FinanzAgenda,Union Investment,19895,2056
357194964882366,Sieben Generationen,Seventh Generation,19880,16
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,19713,246
210778952288250,FDP Brandenburg,FDP Brandenburg,19710,598
110976485656573,Junge Liberale JuLis,Junge Liberale,19645,101
276040002549416,FREIE WÄHLER Bayern,Freie Wähler Bayern,19570,338
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,19547,102
123292927706635,junge Welt,junge Welt,19417,141
637552983272437,FDP-Fraktion Bayern,FDP-Fraktion Bayern,19417,586
657846797659513,Thomas L. Kemmerich,FDP Thüringen,19388,1177
1014057301965054,Thomas Heilmann,Thomas Heilmann,19371,115
296270482587,McDonald's,McDonald's,19333,4
227292860644574,Sebastian Czaja,FDP Berlin,19293,531
143504445664134,Christian Lindner,FDP,19044,71
102324097938104,"Mohit Yadav, Consul General of India in Munich Germany",Mohit Yadav,18879,196
45978762184,Saarland.de,Saarland.de,18833,140
482176671952628,Markenverband e.V.,Markenverband e.V.,18821,2103
459151034117647,Landesforsten Rheinland-Pfalz,Landesforsten Rheinland-Pfalz,18815,32
141366725876424,European Greens,European Greens,18732,17
490874321062716,Berlin Partner für Wirtschaft und Technologie,Berlin Partner für Wirtschaft und Technologie,18700,115
168325299887228,CDU Brandenburg,CDU Brandenburg,18666,254
104342778292114,Kaspar Haller,Kaspar Haller,18622,95
114051096811588,RUHR SPD,RuhrSPD,18594,91
108482498734,OTTO,OTTO,18499,5
100211998283499,Wasserhelden,Wasserhelden,18484,91
113319324330513,Politcheck,Forum für politischen und gesellschaftlichen Informationsaustausch,18363,16
793048414135802,SOS MEDITERRANEE,SOS MEDITERRANEE,18293,149
1302281619835321,HappyPo,HappyPo,18246,277
156155281149864,FDP Köln,FDP Köln,18023,352
41509493347,Diakonie Deutschland,Diakonie Deutschland,17761,83
124577130886108,sixx,Seven.One Entertainment Group GmbH,17694,18
147547541961576,Council of the European Union,Council of the European Union,17678,405
365742721816,FDP Fraktion Berlin,FDP-Fraktion im Abgeordnetenhaus von Berlin,17666,92
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,17653,103
100411972047557,Climo Deutschland,Climo,17591,60
181535349099426,"Jörn König, MdB",Jörn König,17544,250
164131966966839,FDP Schleswig-Holstein,FDP Schleswig-Holstein,17454,241
201710366528032,Umweltinstitut München e.V.,Umweltinstitut München e.V.,17433,97
477257932385743,Martin Dulig,SPD Sachsen,17387,164
1982314815387746,EYD,Humanitarian Clothing GmbH,17371,74
921326477983554,Verband der Chemischen Industrie e.V.,Chemie Wirtschaftsförderungs GmbH,17337,951
666098253508699,Verbraucherhilfe24,These ads ran without a disclaimer,17329,64
133831053368524,SPD Dortmund,SPD Dortmund,17315,42
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,17204,48
