Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
107379674925529,Diagnose Pan-ik-demie,Langen Müller Verlag GmbH,101,24
104342778292114,Kaspar Haller,Kaspar Haller,≤100,5
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,≤100,11
164131966966839,FDP Schleswig-Holstein,FDP Schleswig-Holstein,≤100,50
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100,6
1668059520072610,LKR - Liberal-Konservative Reformer / Baden Württemberg,Günther Hückmann,≤100,12
145944615464920,Polarstern Energie,Polarstern Energie,≤100,8
101285651990166,Planted,Planted HQ gGmbH,≤100,14
429601160521937,HUMAN BLOOD,HUMAN BLOOD,≤100,12
453150811428411,Mastercard,Mastercard,≤100,2
196999950359158,FDP Berlin,FDP Berlin,≤100,93
227292860644574,Sebastian Czaja,FDP Berlin,≤100,96
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,≤100,31
313744767921,der Freitag,der Freitag,≤100,21
1077260675704647,Wohnglück,Impleco GmbH,≤100,32
334720923925926,Dieter Homburg,Fachzentrum Finanzen,≤100,6
182704598535,Open Doors Deutschland,Open Doors Deutschland,≤100,6
1462141234003513,Alex Düsseldorf Fischer,Alexander Fischer,≤100,3
132505256799678,Linksfraktion Berlin,Linksfraktion Berlin,≤100,5
348979855478911,Esra Limbacher,Esra Limbacher,≤100,2
100653425499305,Gleichbehandeln,Ärzte der Welt e.V.,≤100,8
134483979119,Rosa-Luxemburg-Stiftung,Rosa-Luxemburg-Stiftung,≤100,8
163581483776364,Konrad-Adenauer-Stiftung Politisches Bildungsforum Thüringen,Konrad-Adenauer-Stiftung e.V.,≤100,3
344556287396,Heyne Verlag,Penguin Random House Verlagsgruppe GmbH,≤100,1
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit,≤100,18
1272335162858434,"Ministerium für Arbeit, Soziales, Transformation und Digitalisierung RLP","Ministerium für Soziales, Arbeit, Gesundheit und Demografie Rheinland-Pfalz",≤100,1
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,≤100,2
127143338110,missio,missio,≤100,2
109233079118502,vbw – Die bayerische Wirtschaft,vbw – Die bayerische Wirtschaft,≤100,2
205407872835976,Gabor Steingart,Media Pioneer Publishing AG,≤100,3
258172067920,Sächsische.de,Sächsische.de,≤100,9
175044368727,FLYERALARM,Flyeralarm,≤100,1
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,≤100,13
276040002549416,FREIE WÄHLER Bayern,Freie Wähler Bayern,≤100,3
1509790395958123,Aktion gegen den Hunger,Aktion gegen den Hunger,≤100,10
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100,2
28312410177,World Food Programme,These ads ran without a disclaimer,≤100,7
1427901547344758,TIMEPARTNER,TimePartner Personalmanagement GmbH,≤100,3
856337431156538,TIMEPARTNER,TimePartner Personalmanagement GmbH,≤100,3
176482442364128,Gemeinnützige Hertie-Stiftung,Gemeinnützige Hertie-Stiftung,≤100,8
101526322159805,Opera News Europe,These ads ran without a disclaimer,≤100,4
1218561858288255,Motaris GmbH,Motaris GmbH,≤100,4
1833174383463588,Gerold Papsch,Dr. Gerold Papsch,≤100,1
341164211104,Mario Czaja,Mario Czaja,≤100,49
1240234532821510,Umweltministerium Hessen,Umweltministerium Hessen,≤100,1
300225473377094,indeon magazin,Medienhaus der Evangelischen Kirche in Hessen und Nassau GmbH,≤100,17
875054569220633,Länderbüro Hessen und Rheinland-Pfalz der Friedrich Naumann-Stiftung,Länderbüro Hessen/RLP der Friedrich-Naumann-Stiftung für die Freiheit,≤100,3
113462377450395,Adis Ahmetovic,SPD Hannover,≤100,14
327862874003443,Anja Karliczek,"Christlich Demokratische Union Deutschlands (CDU), Kreisverband Steinfurt",≤100,3
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,≤100,26
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,≤100,6
100387238779266,Opera News-GB,These ads ran without a disclaimer,≤100,1
1919185338293853,AfD-Fraktion NRW,AfD-Fraktion NRW,≤100,1
134878753249043,Deutschlandstiftung Integration,Deutschlandstiftung Integration mit Facebook-Werbegutschrift,≤100,3
206584163580,Stiftung Mercator,Stiftung Mercator,≤100,9
103357964733801,Carsten Büttinghaus,Carsten Büttinghaus,≤100,8
341486659645594,FDP Fraktion Bundestag,FDP Fraktion Bundestag,≤100,5
109433360575682,Johannes Waldmann,SPD Unterbezirk Coesfeld,≤100,1
1855211144766647,Asylhelper by migrando,Graske Rechtsanwälte,≤100,1
263503200272,Welthungerhilfe,Welthungerhilfe,≤100,7
765844936882239,Berliner Stadtwerke,Berliner Stadtwerke,≤100,1
287620881589935,Klimaschutzministerium RLP,Umweltministerium RLP,≤100,2
47694585682,DIE LINKE,DIE LINKE,≤100,1
100232087997794,Bernhard Zimniok,Bernhard Zimniok,≤100,2
209697875758716,Die Jungen Unternehmer,Die Jungen Unternehmer,≤100,9
100389502022479,Kai Koeser,SPD-Unterbezirk Stade,≤100,2
134137749971478,SPD Berlin,SPD Berlin,≤100,4
512403718895902,Wildtierschutz Deutschland e.V.,Wildtierschutz Deutschland e.V.,≤100,2
102870284895340,Kathinka Kaden,Kathinka Kaden,≤100,1
570799823015106,Bündnis für eine enkeltaugliche Landwirtschaft,Bündnis für eine enkeltaugliche Landwirtschaft e.V.,≤100,2
1887652788003077,Neue Wege für Berlin,Neue Wege für Berlin e.V.,≤100,17
108826898029,Uwe Feiler,Uwe Feiler,≤100,10
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100,23
113496690102800,energis Erlebe was Dein Zuhause kann,energis GmbH,≤100,3
158275244225584,SPD Schneverdingen,SPD Schneverdingen,≤100,1
343364921106,Caritas international,Caritas international,≤100,63
1819425944973592,Anna Deparnay-Grunenberg,Anna Deparnay-Grunenberg,≤100,2
100975935361774,Wissensstadt Berlin 2021,Kulturprojekte Berlin GmbH,≤100,35
674596326314705,ANK Personalvermittlung GmbH,Ahmet Kervan,≤100,2
104698921619510,AdStrat GmbH,AdStrat GmbH,≤100,3
140300602673724,SPD Mecklenburg-Vorpommern,SPD MV,≤100,6
101931781978977,Martin Sattelkau,Martin Sattelkau,≤100,17
150480805043795,DIE LINKE. NRW,DIE LINKE. NRW,≤100,2
572530603230497,AfD-Fraktion im Hessischen Landtag,AfD-Fraktion im Hessischen Landtag,≤100,3
142004422534101,CDU  Mecklenburg-Vorpommern (CDU MV),CDU Landesverband Mecklenburg-Vorpommern,≤100,6
1610916782487329,Bündnis Verfasste Studierendenschaft - BVS,BVS,≤100,3
409561472408666,Andrea Lindholz,Konstantin Johannes Knopp,≤100,1
382523168463298,Liberale Hochschulgruppe (LHG) Bielefeld,Cedric Pascal Rebbe,≤100,3
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,≤100,3
1698700087037237,Alexander Throm,Alexander Throm,≤100,19
593476900673774,ifaw,ifaw,≤100,16
123292927706635,junge Welt,junge Welt,≤100,4
1801672130156352,Auslandsinformationen / International Reports,Konrad-Adenauer-Stiftung,≤100,8
1299185570141113,"Stephan Pilsinger, MdB",Stephan Nikolaus Pilsinger,≤100,2
129459503748982,CDU Thüringen,CDU Thüringen,≤100,5
174237545967506,SPD Neu Wulmstorf,SPD Ortsverein Neu Wulmstorf,≤100,6
268734556802162,Dirk Stettner,Dirk Stettner,≤100,3
231980220522446,Rock for Tolerance e.V.,Rock for Tolerance e.V.,≤100,3
107476864062191,public-connect,mein DIGITALreferent,≤100,3
102266292068286,Wissen - Immobilien,Immobil Marketing,≤100,5
100528568765838,Timo Schisanowski,Timo Schisanowski,≤100,3
1689012788089779,Politische Bildung Bonn - Konrad Adenauer Stiftung,Politische Bildung Bonn - Konrad Adenauer Stiftung,≤100,1
22646353052,Bertelsmann Stiftung,Bertelsmann Stiftung,≤100,3
413826305343387,Krautreporter,Krautreporter,≤100,1
387862064617610,Grüne Hannover,BÜNDNIS 90/DIE GRÜNEN Stadtverband Hannover,≤100,1
706758859393635,AfD Fraktion Sachsen,AfD Fraktion Sachsen,≤100,6
101368532025331,Ayman Zebian Kandidat 20 Bundestag Wahl 2021,Ayman Zebian,≤100,2
383045615057842,Thomas Dehler Stiftung,Sebastian Zajonz,≤100,4
387405591909182,tgmn - Türkische Gemeinde in der Metropolregion Nürnberg e.V.,Bülent Bayraktar,≤100,2
180703865199,Universität zu Köln,Universität zu Köln,≤100,2
106332554933835,Die Personalgewinner,Sabrina Paul,≤100,8
212146445598363,Stadtwerke Bielefeld,Stadtwerke Bielefeld GmbH,≤100,2
111315171051959,Pankraz Schaberl 2021,Jusos Rosenheim-Land,≤100,1
76866574484,SPD Niedersachsen,SPD Niedersachsen,≤100,13
107110814858285,Ye-One Rhie,SPD Aachen,≤100,2
114437745911175,SVO - Rundum bestens versorgt,SVO - Rundum bestens versorgt,≤100,1
2061551714066701,Rise and Shine Cinema,Rise and Shine Cinema,≤100,4
556019341220640,Kinder in Gefahr - DVCK e.V.,DVCK e.V.,≤100,1
1638412759740931,AfD KV Schwandorf/Cham,AfD Kreisverband Schwandorf/Cham,≤100,6
101889895217340,Peggy Schierenbeck,SPD im Landkreis Diepholz,≤100,5
580401892143117,AfD-Fraktion Mecklenburg-Vorpommern,AfD-Fraktion Mecklenburg-Vorpommern,≤100,6
178118238985358,Bezirk Schwaben,Bezirk Schwaben,≤100,7
1577568379211602,Hahne Holding,Hahne Holding GmbH,≤100,5
105537757585128,FDP Fraktion Thüringen,FDP-Fraktion im Thüringer Landtag,≤100,2
100879332120476,Braindom 2: Who is Who?,These ads ran without a disclaimer,≤100,7
163504777056346,SPD Vahrenwald-List,SPD Ortsverein Vahrenwald-List,≤100,1
566872987051379,Daniel Freund,"Daniel Freund, Mitglied des Europäischen Parlaments",≤100,2
1268745639934198,Netzwerk Main,Netzwerk Main,≤100,4
149871337782,Piratenpartei,Piratenpartei Deutschland,≤100,1
126952903983246,CDU Berlin,CDU Berlin,≤100,3
179615825577477,Pro Hamm,Wählergruppe Pro Hamm,≤100,7
102419735008984,Johannes Wagner,Johannes Wagner,≤100,2
102018168244751,Kündigung-24.de,Adrian Dinkl,≤100,1
109933330466093,KPV Bildungswerk Niedersachsen,KPV Bildungswerk Niedersachen e.V.,≤100,1
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,≤100,12
1492455424300851,CDU Ortsverband Charlottenburg,CDU OV Charlottenburg,≤100,3
162707793881819,AfD Rheinland-Pfalz,AfD Rheinland-Pfalz,≤100,5
165381593630826,SPD Schleswig-Holstein,SPD Schleswig-Holstein,≤100,3
348504601827816,Bundesverband der Arzneimittel-Hersteller e.V. BAH,Bundesverband der Arzneimittel-Hersteller e.V.,≤100,9
601163706652420,Niels Annen,SPD Eimsbüttel,≤100,2
135591596484147,ABDA - Bundesvereinigung Deutscher Apothekerverbände e. V.,ABDA - Bundesvereinigung Deutscher Apothekerverbände e. V.,≤100,2
511399752215114,Patrick Schnieder,Patrick Schnieder,≤100,1
210015922345399,Bayerischer Landtag,Bayerischer Landtag,≤100,1
172024836782536,Georg Eisenreich,Georg Eisenreich,≤100,1
163969044200338,The Female Company,The Female Company,≤100,1
146049068749703,BayernSPD Landtagsfraktion,BayernSPD Landtagsfraktion,≤100,2
109460782417586,CDU in Niedersachsen,CDU in Niedersachsen,≤100,30
105113777896035,AzubiCheck: Finde deine Ausbildung bei der Vinzenz von Paul,SMG,≤100,7
152607568138726,SPD Treptow-Köpenick,SPD Treptow-Köpenick,≤100,1
125606687483691,Konrad Adenauer Stiftung e.V. Bildungsforum BW,Konrad-Adenauer-Stiftung e.V.,≤100,1
102789251842365,Annette Niermann,Annette Maria Niermann,≤100,1
173796242642081,CDU Hamburg,CDU-Bürgerschaftsfraktion Hamburg,≤100,1
108209480522423,Dr. Sylvia Limmer,Dr. Sylvia Limmer,≤100,1
101147131278254,Volker Richter,Volker Richter,≤100,3
114738487010987,Braindom 2: Riddle Game,These ads ran without a disclaimer,≤100,7
630172117364339,POST von GEHRKE,Elmar Gehrke,≤100,1
64045221376,Stefan Kaufmann,Stefan Kaufmann,≤100,1
611910082337980,VerbraucherCheck.net,Caesar Richard Reinhold Ludwig  Schütz,≤100,3
144032345752517,Jürgen Coße,Jürgen Coße,≤100,1
101011128446841,Projekt CLP,Christdemokratisch-Liberale Plattform,≤100,2
705830159427655,Industrieverband Steine und Erden Baden-Württemberg e.V.,Industrieverband Steine und Erden Baden-Württemberg e.V.,≤100,4
657543857679053,Grüne Kreis Uelzen,BÜNDNIS 90/DIE GRÜNEN Kreisverband Uelzen,≤100,1
1174467255969192,reif,reif-Magazin,≤100,3
130124167823452,Cosmea - Unbeschwerte Tage für Körper & Umwelt,COSMEA® Marke der W. Pelz GmbH & Co. KG,≤100,2
102898544642459,ThePioneer,Media Pioneer Publishing AG,≤100,6
340332092731147,Svenja Stadler,SPD Landkreis Harburg,≤100,12
194705457238325,Marc Henrichmann,Marc Henrichmann,≤100,1
1433551906919661,LVR-Kulturhaus Landsynagoge Rödingen,LVR,≤100,1
249986091716256,Deutscher Jagdverband e.V.,Deutscher Jagdverband e.V.,≤100,2
280699312717472,Matthias Gastel,Matthias Gastel,≤100,3
423800571019823,Katja Leikert,Katja Leikert,≤100,3
118776688142153,enviaM,envia Mitteldeutsche Energie AG,≤100,2
1094683160736817,Respect-4-You Russischer Pflegedienst,Vadim Zaretskiy,≤100,3
193608491239022,Freifam,Freifam.de,≤100,1
100377718535195,Takis Mehmet Ali,Takis Mehmet Ali,≤100,4
629950074295425,Ophelia Nick,Dr. Ophelia Nick,≤100,5
104566004811299,Marc Nees,Marc Nees,≤100,2
1749776731967642,FDP-Landtagsfraktion Schleswig-Holstein,FDP-Landtagsfraktion Schleswig-Holstein,≤100,5
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),≤100,2
110527321228668,Stevie Evers - Bürgermeister für Bunde,Stevie Manuel Evers,≤100,3
129920660437627,Duden,Dudenverlag,≤100,6
286689658107688,Stephan Albani,CDU Oldenburg - Stephan Albani,≤100,2
115777491835823,DIE LINKE im Dresdner Stadtrat,Fraktion DIE LINKE. im Dresdner Stadtrat,≤100,2
100679908812337,Noah Trojanowski,Noah Trojanowski für den Bundestag,≤100,5
1748587078512524,Starke Pflege in Münster,BeSocial GmbH,≤100,1
107978313959713,Stefan Lindauer,Stefan Lindauer,≤100,2
485102198489720,FDP-Kreisverband Gütersloh,FDP-Kreisverband Gütersloh,≤100,3
53732354560,Josip Juratovic,Josip Juratovic MdB,≤100,3
116516342039001,Freie Wähler Mecklenburg-Vorpommern,Freie Wähler Mecklenburg-Vorpommern,≤100,1
104782894733348,Pflegedienst Rüther,Thomas Hermes,≤100,1
101426038525957,Annika Klose,Annika Klose,≤100,1
1504538346505678,Dr. Franziska Kersten,SPD,≤100,1
260106687889118,Kopp Verlag,Kopp Verlag,≤100,2
446899142020284,Die Techniker (TK) - Karriere,Die Techniker (TK) - Ausbildung und Karriere,≤100,3
104970081393920,FAKTUlind,DR. KADE,≤100,3
151260125059312,Bernd Riexinger,Bernd Riexinger,≤100,2
124281297648098,WSW Wuppertaler Stadtwerke GmbH,WSW Wuppertaler Stadtwerke GmbH,≤100,1
187685374535,Reporter ohne Grenzen Deutschland,Reporter ohne Grenzen Deutschland,≤100,4
1797945483764014,Heimat,Tietge GmbH,≤100,4
581244975375929,AWO Region Hannover e.V.,AWO Region Hannover,≤100,4
219103215691393,SPD Dortmund Ardey,Hauke Simon Thomas,≤100,3
103015471773198,David Maier,David Maier,≤100,1
105893404557101,PLAN3T,Plan3t GmbH,≤100,2
183448258342806,Angelika Niebler,EVP-Fraktion im Europäischen Parlament,≤100,1
194748951796,Sächsische Landeszentrale für politische Bildung (SLpB),Sächsische Landeszentrale für politische Bildung,≤100,1
1073271182734567,AfD-Fraktion im Landtag Rheinland-Pfalz,AfD-Fraktion im Landtag Rheinland-Pfalz,≤100,1
962942207062265,CDU im Stuttgarter Rathaus,CDU-Gemeinderatsfraktion,≤100,2
530905320274921,Change.org,Change.org e.V.,≤100,2
370241939725044,Bürgerstiftung Energiewende Oberland,Bürgerstiftung Energiewende Oberland,≤100,1
256544761121273,Vernunftkraft,Bundesinitiative Vernunftkraft e.V.,≤100,1
802526116482655,BFF - Bürger für Frankfurt,Bürger Für Frankfurt BFF e. V.,≤100,1
107786941357080,KÜBLER GmbH Energiesparende Hallenheizungen,KÜBLER GmbH,≤100,2
176643569026352,Büro NRW der Friedrich-Naumann-Stiftung für die Freiheit,Büro NRW der Friedrich-Naumann-Stiftung für die Freiheit,≤100,5
399857166814201,Ahmadiyya Muslim Jamaat Deutschland,Ahmadiyya Muslim Jamaat Deutschland,≤100,2
113036590520872,Tim Mithöfer,Tim Mithöfer,≤100,2
1506815256266638,Reinhold-Maier-Stiftung,Reinhold-Maier-Stiftung,≤100,6
1810088999013118,Kölner Presseclub e.V.,Kölner Presseclub,≤100,4
177299324784,selekkt,selekkt Digital GmbH,≤100,2
477942969211245,Engin Eroglu,"Renew Europe Group, European Parliament",≤100,1
223119367812240,Dietlind Biesterfeld,Dietlind Juliane Biesterfeld,≤100,1
1120084394716274,Christian Jung,Christian Jung,≤100,3
109552511171367,Axel Kaufmann,Axel Kaufmann,≤100,6
127570660586806,Büro Baden Württemberg der Friedrich-Naumann-Stiftung für die Freiheit,Landesbüro Baden-Württemberg der Friedrich-Naumann-Stiftung für die Freiheit,≤100,4
217523541326,CDU Hessen,CDU Hessen,≤100,1
102613471947318,Dejan Perc,SPD Stuttgart,≤100,1
282800387209,FDP NRW,FDP NRW,≤100,4
1918355348437791,Gesundheit ist keine Ware - Ortenau,Bündnis für den Erhalt und Ausbau aller Ortenauer Kliniken,≤100,3
158059954364490,Das Prinzip Apfelbaum,Das Prinzip Apfelbaum,≤100,1
105375111407725,Agorai,Agorai,≤100,2
108508887281810,ZusammenZukunft,Gemeinnützige Hertie-Stiftung,≤100,1
1520133974974181,ÖDP Landshut - Stadt,ÖDP Landshut,≤100,2
108211391132298,Dr. Joachim Kleen,CDU Kreisverband Aurich,≤100,1
561953460655717,Social Media Ads,Alexander Dietrich,≤100,4
258796296044,Handicap International - Humanity & Inclusion,Handicap International - Humanity & Inclusion,≤100,5
12084075837,Jürgen Todenhöfer,Team Todenhöfer - Die Gerechtigkeitspartei,≤100,1
102601651144634,PELY - Praktisch im Alltag. Freundlich zur Umwelt.,pely-plastic GmbH & Co. KG,≤100,2
111275240573950,Climaware,Climaware,≤100,9
105947848257937,Philipp Röndigs für Drochtersen,Philipp Röndigs,≤100,1
1899243206850125,FitCoach,These ads ran without a disclaimer,≤100,3
1440291012931352,Frank-Christian Hansel,Frank-Christian Hansel,≤100,1
116099500257193,Wiebke Neumann,Wiebke Neumann,≤100,1
107113521150788,SPD Samtgemeinde Uchte,SPD Ortsverein Uchte,≤100,2
1475379519347287,SPD Berlin-Pankow,SPD Kreis Pankow,≤100,1
103797078423814,MietenstoppDe,Kampagne MIETENSTOPP,≤100,1
748674971931893,AfD Kreisverband Bodenseekreis,Christoph Högel,≤100,1
106425908083691,Margaux Erdmann,Margaux Erdmann,≤100,4
305854176191521,FDP Mannheim,FDP Mannheim,≤100,2
237282353035609,Auswärtiges Amt,Auswärtiges Amt,≤100,4
405073162995763,Freiwilligenagentur Jugend-Soziales-Sport e.V. Wolfenbüttel/Braunschweig,Freiwilligenagentur Jugend-Soziales-Sport e. V.,≤100,4
139198812763279,Misereor,Misereor,≤100,20
102768571653125,Dr. Ehsan Kangarani,CDU Göttingen,≤100,7
109279841367183,Johannes Pott,Johannes Pott,≤100,4
101856841892664,Denis Korn - Bundestagskandidat 2021,Ralf Denis Korn,≤100,6
101366211961573,Dr. Markus Reichel,Markus Alexander Reichel,≤100,2
102324097938104,"Mohit Yadav, Consul General of India in Munich Germany",Mohit Yadav,≤100,3
248986568895243,Speechify,These ads ran without a disclaimer,≤100,1
132927600629154,DeinMonheim,anzeiger24.de GmbH & Co KG,≤100,8
149270358678,FDP Erlangen,Johannes Franz Kuffer,≤100,4
101755171386064,AfD-Fraktion im Stadtrat Trier,Cornelia Maria Margarethe Doeschl,≤100,1
367774396672401,Grüne Jena,Bündnis 90/Die Grünen Jena,≤100,1
798672606828740,SPD-Fraktion Land Bremen,SPD-Bürgerschaftsfraktion Land Bremen,≤100,2
648606161910298,"Ministerium für Soziales, Gesundheit, Frauen und Familie","Ministerium für Soziales, Gesundheit, Frauen und Familie",≤100,1
115100697000196,Steven Hermeling,FDP Kreisverband Stade,≤100,2
110157700697699,Robert Schmidt,Robert Schmidt,≤100,2
169042736456594,All Out,All Out,≤100,1
110310104582316,Martin Hartmann Direktkandidat Bundestagswahl 2021 WK225 "dieBasis",Martin Josef Hartmann,≤100,2
101945488262351,Ostklick,Zentrum Liberale Moderne,≤100,2
62277894006,Grüne Menden,BÜNDNIS 90 / DIE GRÜNEN Ortsverband Menden,≤100,3
2364034560297457,Christian Doleschal,Christian Doleschal,≤100,4
2646625568686945,Anke Hillmann-Richter,Anke Hillmann-Richter,≤100,4
102160768427515,Lina Seitzl,SPD Kreisverband Konstanz,≤100,9
48418911548,OMNIBUS FÜR DIREKTE DEMOKRATIE,OMNIBUS für Direkte Demokratie,≤100,1
823014384524213,Püttlingen gestalten,energis GmbH,≤100,2
102707588547089,Sabine Buder,Dr. Sabine Buder,≤100,2
