Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
47694585682,DIE LINKE,DIE LINKE,210,8
107411260903386,The Mother Nature App,The Mother Nature GmbH,206,8
165629350137468,Schaebens,Schaebens,202,10
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,201,12
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,198,21
103919417972272,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,195,7
104970081393920,FAKTUlind,DR. KADE,194,6
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,188,6
133306764192,NABU Bundesverband,NABU Bundesverband,184,65
124207927630198,WDR,WDR,182,6
104342778292114,Kaspar Haller,Kaspar Haller,181,11
100232532268354,Umfrage - Soziale Konflikte,Freie Universität Berlin,181,3
2010920999000602,Fridays for Future Deutschland,Together for Future e.V.,179,20
104145414310,Olaf Scholz,SPD,174,5
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,173,3
381131842711915,Svenja Hahn,Svenja Ilona Hahn,172,2
430111700332957,"Ministerium für Wirtschaft, Arbeit, Energie und Verkehr","Ministerium für Wirtschaft, Arbeit, Energie und Verkehr",171,2
45978762184,Saarland.de,Saarland.de,166,4
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,164,7
478399422560922,KadeFungin,DR. KADE,160,7
1947378708884004,Initiative Frosch,Initiative Frosch,156,13
357565717909863,conny.legal,wenigermiete.de,149,32
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,149,2
560371954129652,TAG24,TAG24 NEWS Deutschland GmbH,148,12
314610442075420,TeamClimate,TeamClimate,148,21
193608491239022,Freifam,Freifam.de,147,1
170403846324261,svz.de - Nachrichten aus Mecklenburg-Vorpommern,Zeitungsverlag Schwerin GmbH & Co. KG,144,16
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,142,13
104966247887525,Braindom,These ads ran without a disclaimer,140,6
448079648735446,Alexander Freier-Winterwerb,Alexander Freier-Winterwerb,140,8
113496690102800,energis Erlebe was Dein Zuhause kann,energis GmbH,137,10
145944615464920,Polarstern Energie,Polarstern Energie,134,4
92576009043,Jens Spahn,Jens Spahn,132,75
1453504428281386,Democracy App,DEMOCRACY Deutschland e.V.,128,13
1805769829749530,Mehr Wirtschaft wagen,Arbeitgeberverband Gesamtmetall,128,21
1406527089566208,Alternative für Deutschland AfD - Kreisverband Euskirchen,Alternative für Deutschland AfD - Kreisverband Euskirchen,121,3
45872374946,GREENPEACE MAGAZIN,GREENPEACE MAGAZIN,113,5
1745982485667400,Guido Reil,Guido Reil,111,1
115459209104059,Freie Wähler Berlin,FREIE WÄHLER BERLIN,111,4
83504998193,Caritas Deutschland,Caritas Deutschland,110,1
113462377450395,Adis Ahmetovic,SPD Hannover,110,57
145553058849870,Klimahaus Bremerhaven,Klimahaus Betriebsgesellschaft mbH,109,2
387862064617610,Grüne Hannover,BÜNDNIS 90/DIE GRÜNEN,108,83
150380582965,BVMW - Bundesverband mittelständische Wirtschaft,BVMW - Bundesverband mittelständische Wirtschaft,108,6
204327886385912,FREIE WÄHLER Bundesvereinigung,FREIE WÄHLER Bundesvereinigung,107,6
189617674514883,Rheinland-Pfalz,Rheinland-Pfalz,104,2
141612489183275,Hans-Böckler-Stiftung,Hans-Böckler-Stiftung,103,7
111794027823611,Falko Droßmann,Falko Droßmann,102,9
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,≤100,13
109460782417586,CDU in Niedersachsen,CDU in Niedersachsen,≤100,27
1606725526229201,Johannes Steiniger,Johannes Steiniger,≤100,2
2012567329069330,Michael Sack,CDU Landesverband Mecklenburg-Vorpommern,≤100,41
561953460655717,Social Media Ads,Alexander Dietrich,≤100,21
118097230041149,Civical,Civical GmbH,≤100,4
106637900016,BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt,BÜNDNIS 90/DIE GRÜNEN,≤100,27
114186703597807,VIER PFOTEN,VIER PFOTEN,≤100,32
100389502022479,Kai Koeser,SPD-Unterbezirk Stade,≤100,1
101285651990166,Planted,Planted HQ gGmbH,≤100,13
248528847673,shz.de - Nachrichten aus Schleswig-Holstein,sh:z Schleswig-Holsteinischer Zeitungsverlag GmbH & Co. KG,≤100,15
114308060119379,Die Wohnungswirtschaft,GdW Bundesverband deutscher Wohnungs- und Immobilienunternehmen e.V.,≤100,1
243128545750196,GRÜNE Düsseldorf,BÜNDNIS 90/DIE GRÜNEN,≤100,24
101526322159805,Opera News Europe,These ads ran without a disclaimer,≤100,1
1077260675704647,Wohnglück,Impleco GmbH,≤100,26
120479081330563,Körber-Stiftung,Körber-Stiftung,≤100,5
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,≤100,38
510117665830401,Hilfetelefon Gewalt gegen Frauen,BAFzA,≤100,1
207429192606075,Grüne Bremen,BÜNDNIS 90/DIE GRÜNEN,≤100,32
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,≤100,34
205311826175998,DIE LINKE. Mecklenburg-Vorpommern,DIE LINKE. Mecklenburg-Vorpommern,≤100,6
381177051962,Grüne München,BÜNDNIS 90/DIE GRÜNEN,≤100,42
611910082337980,VerbraucherCheck.net,Caesar Richard Reinhold Ludwig  Schütz,≤100,14
203575543022507,Dietlind Tiemann,Dr. Dietlind Tiemann,≤100,4
247762585237953,Delmenhorster Kreisblatt,DK Medien GmbH & Co. KG,≤100,20
419654778154419,Martin Rosemann,Martin Rosemann,≤100,8
202215676478081,FDP MV,FDP Mecklenburg-Vorpommern,≤100,11
100100816716837,Stadt Augsburg,Stadt Augsburg,≤100,7
179057176050,SPD Baden-Württemberg,SPD Baden-Württemberg,≤100,2
109006391253440,Jessica Rosenthal,SPD Bonn,≤100,12
1299185570141113,"Stephan Pilsinger, MdB",Stephan Nikolaus Pilsinger,≤100,2
107635914798197,Thomas Losse-Müller,SPD Schleswig-Holstein,≤100,6
170723476273472,Grüne Kreisverband Ludwigsburg,BÜNDNIS 90/DIE GRÜNEN,≤100,70
102324097938104,"Mohit Yadav, Consul General of India in Munich Germany",Mohit Yadav,≤100,5
100528568765838,Timo Schisanowski,Timo Schisanowski,≤100,5
190633894286732,Diakonie Katastrophenhilfe,Diakonie Katastrophenhilfe,≤100,2
101229198906085,Uwe Semper - Bürgermeisterkandidat,SPD Hohenhameln,≤100,11
275335619167195,CDU Schleswig-Holstein,CDU Schleswig-Holstein,≤100,3
1205090359551796,CDU Uckermark,CDU Uckermark,≤100,1
138984159490667,nnn.de - Nachrichten aus Rostock und Umgebung,NNN Norddeutsche Neueste Nachrichten GmbH,≤100,20
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,≤100,24
2278826269029334,Extinction Rebellion Deutschland,Extinction Rebellion Deutschland,≤100,1
332923170220,ONE Deutschland,ONE Deutschland,≤100,2
375109771472,Freie Presse,Freie Presse,≤100,10
143389112451336,Grüne im Kreis Steinfurt,BÜNDNIS 90/DIE GRÜNEN,≤100,79
100822712149179,Katharina Pötter,Katharina Pötter,≤100,7
169042736456594,All Out,All Out,≤100,3
382418695453810,Jan Metzler,Jan Metzler,≤100,3
1053646904666813,Simone Borchardt,CDU-Kreisverband Ludwigslust-Parchim,≤100,4
113066003408907,Pilecki-Institut,Pilecki-Institut Berlin,≤100,2
100432425468007,Fahrrad_Berlin,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",≤100,13
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,≤100,1
199517326737409,FDP Unterfranken,Max Bruder,≤100,5
1581682638512304,Pulse of Europe,Pulse of Europe,≤100,9
142024479142638,GRÜNE Hamburg-Nord,BÜNDNIS 90/DIE GRÜNEN,≤100,45
117194528903,Bündnis 90 / Die Grünen Leipzig,BÜNDNIS 90/DIE GRÜNEN,≤100,67
327862874003443,Anja Karliczek,"Christlich Demokratische Union Deutschlands (CDU), Kreisverband Steinfurt",≤100,3
116300668444052,FDP Peine,FDP Kreisverband Peine,≤100,18
458240880867678,Grüne Stuttgart,BÜNDNIS 90/DIE GRÜNEN,≤100,80
451241478944949,Yannick Bury,Yannick Bury,≤100,8
413826305343387,Krautreporter,Krautreporter,≤100,2
145515862174755,Cellesche Zeitung,Cellesche Zeitung Schweiger & Pick Verlag Pfingsten GmbH & Co. KG,≤100,7
237921856665541,Berliner Landeszentrale für politische Bildung,Berliner Landeszentrale für politische Bildung,≤100,11
921326477983554,Verband der Chemischen Industrie e.V.,Verband der Chemischen Industrie,≤100,41
340332092731147,Svenja Stadler,SPD Landkreis Harburg,≤100,18
698736416893006,Bündnis 90/Die Grünen Kiel,BÜNDNIS 90/DIE GRÜNEN,≤100,28
205653116636358,ÖDP Thüringen,Martin Truckenbrodt,≤100,1
228606667667157,MPULSE,Metro AG,≤100,4
109433360575682,Johannes Waldmann,SPD Unterbezirk Coesfeld,≤100,2
206584163580,Stiftung Mercator,Stiftung Mercator,≤100,11
187394117987834,Bündnis 90/Die Grünen Mecklenburg-Vorpommern,BÜNDNIS 90/DIE GRÜNEN Mecklenburg-Vorpommern,≤100,1
303043247017496,Markus Buchheit,Markus Buchheit,≤100,2
1799289273687556,Beratungsstelle Frauennotruf Frankfurt,Beratungsstelle Frauennotruf Frankfurt,≤100,14
642469353045950,Hans-Jürgen Goßner MdL,Hans-Jürgen Hilmar Goßner,≤100,2
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,≤100,3
135203769928944,GRÜNE Rhein-Erft-Kreis,BÜNDNIS 90/DIE GRÜNEN,≤100,27
226903380780769,Bündnis 90/Die Grünen Pankow,BÜNDNIS 90/DIE GRÜNEN,≤100,35
106318730898898,Die Sächsische Staatsministerin für Kultur und Tourismus - SMKT Sachsen,"Sächsisches Staatsministerium für Wissenschaft, Kultur und Tourismus",≤100,3
148282971883063,Bündnis 90/ Die Grünen Kreisverband Esslingen,BÜNDNIS 90/DIE GRÜNEN,≤100,70
629950074295425,Ophelia Nick,Dr. Ophelia Nick,≤100,15
706758859393635,AfD Fraktion Sachsen,AfD Fraktion Sachsen,≤100,7
123290727868673,Grüne Mannheim,BÜNDNIS 90/DIE GRÜNEN,≤100,38
1218561858288255,Motaris GmbH,Motaris GmbH,≤100,5
123878004343494,GRÜNE Altona,BÜNDNIS 90/DIE GRÜNEN,≤100,32
190444274351656,Bündnis 90 / Die Grünen Dresden,BÜNDNIS 90/DIE GRÜNEN,≤100,24
249986091716256,Deutscher Jagdverband e.V.,Deutscher Jagdverband e.V.,≤100,4
161674141345516,Weltverbesserer,Die Techniker (TK),≤100,7
100975935361774,Wissensstadt Berlin 2021,Kulturprojekte Berlin GmbH,≤100,10
103797078423814,MietenstoppDe,Kampagne MIETENSTOPP,≤100,17
133430763472093,Gabriela Heinrich,SPD Nürnberg,≤100,6
401777539846712,politjobs.de,polisphere GmbH,≤100,1
343364921106,Caritas international,Caritas international,≤100,55
334672670226546,CDU Göttingen,CDU Göttingen,≤100,12
409561472408666,Andrea Lindholz,Konstantin Johannes Knopp,≤100,1
235730966607664,Claudio Griese,CDU Stadtverband Hameln,≤100,2
185448971484872,GRÜNE Hamburg-Wandsbek,BÜNDNIS 90/DIE GRÜNEN,≤100,24
78309442751,Bayernpartei,Bayernpartei,≤100,3
126360456507,Matthias Hauer,Matthias Hauer,≤100,1
360162814034907,Dr. Michael von Abercron,CDU Kreisverband Pinneberg,≤100,1
109436900914743,Michael Götz-Pijl - Die PARTEI,Michael Götz-Pijl,≤100,11
299836991129,finanzen.de,finanzen.de Vermittlungsgesellschaft für Verbraucherverträge GmbH,≤100,2
476883992349027,V-Partei³,V-Partei³,≤100,1
100653425499305,Gleichbehandeln,Ärzte der Welt e.V.,≤100,6
1553799571599937,pandoo,pandoo,≤100,8
164514150363925,Hubert Hüppe,CDU Kreisverband Unna,≤100,11
1004883576238809,GoodJobs,GoodJobs,≤100,8
120948174968032,DIE LINKE. Mainz / Mainz-Bingen,DIE LINKE. Mainz/Mainz-Bingen,≤100,1
528133710580430,Bündnis 90/Die Grünen Kreis Mettmann,BÜNDNIS 90/DIE GRÜNEN,≤100,30
312751442108983,SPD Ludwigshafen,SPD Ludwigshafen,≤100,27
170357783014155,GRÜNE Landkreis München,BÜNDNIS 90/DIE GRÜNEN,≤100,39
118776688142153,enviaM,envia Mitteldeutsche Energie AG,≤100,4
213315645458272,Frank Henning,Frank Henning,≤100,18
353884068847,emotion magazin,EMOTION Verlag GmbH,≤100,12
872845746151301,Claudia Moll,SPD Unterbezirk in der Städteregion Aachen,≤100,6
648606161910298,"Ministerium für Soziales, Gesundheit, Frauen und Familie","Ministerium für Soziales, Gesundheit, Frauen und Familie",≤100,2
117336183727777,Kim Fürwentsches,BÜNDNIS 90/DIE GRÜNEN Kreisverband Osterholz,≤100,11
123292927706635,junge Welt,junge Welt,≤100,4
315330618610585,GRÜNE Kreisverband Aachen,GRÜNE Kreisverband Aachen,≤100,2
1436695426543784,Dr. Andreas Ebel,CDU Kreisverband Gifhorn,≤100,7
302829863147214,Baden-Württemberg Stiftung,Baden-Württemberg Stiftung,≤100,9
209697875758716,Die Jungen Unternehmer,Die Jungen Unternehmer,≤100,9
598216760241817,Anton Hofreiter,GRÜNE Landkreis München,≤100,3
182825388398405,GRÜNE Eimsbüttel,BÜNDNIS 90/DIE GRÜNEN,≤100,38
404775586259729,Grüner Kreisverband Stadt und Landkreis Rosenheim,Bündnis 90/DIE GRÜNEN Kreisverband Rosenheim,≤100,24
119192498110884,CDU-Fraktion Berlin,CDU-Fraktion Berlin,≤100,1
107268848302529,Elli - A brand of the Volkswagen Group,Volkswagen Group Charging GmbH,≤100,5
387862064617610,Grüne Hannover,BÜNDNIS 90/DIE GRÜNEN Stadtverband Hannover,≤100,5
365789826766113,Stefan Evers,Stefan Evers,≤100,2
205407872835976,Gabor Steingart,Media Pioneer Publishing AG,≤100,5
507915275901456,Stadt Dortmund,Stadt Dortmund,≤100,2
502163379819352,Claudia Tausend,SPD München-Ost,≤100,3
115710743642051,Dr. Ann-Veruschka Jurisch,Team - Dr. Ann-Veruschka Jurisch,≤100,9
102789251842365,Annette Niermann,Annette Maria Niermann,≤100,1
102597335309813,CDU Lessingstadt Wolfenbüttel,Christlich Demokratische Union Deutschlands (CDU) Stadtverband Wolfenbüttel,≤100,13
531504136955879,BVB / Freie Wähler - Fraktion im Landtag Brandenburg,BVB / FREIE WÄHLER Fraktion,≤100,3
110949757892446,Wilhelm Gebhard - Ihr Bundestagskandidat,CDU Werra-Werra-Meißner,≤100,5
627352007389234,Diyar Agu,DIE LINKE. Oberberg,≤100,4
111570600267455,Omas for Future,Omas for Future,≤100,3
102105198406474,Isabell Steidel,Isabell Charlotte Steidel,≤100,1
112855667723039,Ralf Eisenhauer Bürgermeister,Stadt Mannheim,≤100,2
344646145674681,Grüne Gütersloh,BÜNDNIS 90/DIE GRÜNEN,≤100,30
104959239627407,Bündnis 90/Die Grünen Siegen,Bündnis 90 / Die Grünen Stadtverband Siegen,≤100,2
359575580785883,GRÜNE Münster,Grüne Münster,≤100,4
116666403455275,Carmen Wegge,Carmen Wegge,≤100,1
100256355697500,Raphael Opilski,Raphael Opilski,≤100,6
349452295159676,"Peter Stein, Bundestagsabgeordneter",Peter Stein,≤100,34
1887652788003077,Neue Wege für Berlin,Neue Wege für Berlin e.V.,≤100,17
103015471773198,David Maier,David Maier,≤100,10
101889895217340,Peggy Schierenbeck,SPD im Landkreis Diepholz,≤100,6
107244088251653,Alexander Engelhard,Alexander Karl Engelhard,≤100,1
101061745492195,Wirklich Grün,green future NOW gemeinnützige GmbH,≤100,23
1634807696793090,SPD Hansestadt Stade,SPD Hansestadt Stade,≤100,43
225396970851470,Grüne Paderborn,Grüne Paderborn,≤100,2
103403631901919,Grüner Mist,CONSERVARE COMMUNICATION GmbH,≤100,1
1614036188877671,BBL-Langenhagen,Arndt Spicza,≤100,2
289342941106599,Grüne in Bochum,BÜNDNIS 90/DIE GRÜNEN,≤100,35
115602575294020,AfD Brandenburg,AfD Brandenburg,≤100,3
104086361515376,GRÜNE Winsen - Luhe,BÜNDNIS 90/DIE GRÜNEN OV Winsen-Elbmarsch,≤100,4
108568039165729,PARTEI MENSCH UMWELT TIERSCHUTZ,PARTEI MENSCH UMWELT TIERSCHUTZ,≤100,1
477050452311306,Grüne Trier - Stadt,BÜNDNIS 90/DIE GRÜNEN TRIER,≤100,1
241204999236195,Bündnis 90/Die Grünen Tempelhof-Schöneberg,BÜNDNIS 90/DIE GRÜNEN,≤100,42
1504538346505678,Dr. Franziska Kersten,SPD,≤100,4
300225473377094,indeon magazin,Medienhaus der Evangelischen Kirche in Hessen und Nassau GmbH,≤100,15
564616706926430,Bündnis 90/Die Grünen Darmstadt,BÜNDNIS 90/DIE GRÜNEN,≤100,28
458240880867678,Grüne Stuttgart,BÜNDNIS 90/DIE GRÜNEN Stuttgart,≤100,32
969996636506437,Miteinander für Gesundheit,ABDA – Bundesvereinigung Deutscher Apothekerverbände e. V.,≤100,8
101931781978977,Martin Sattelkau,Martin Sattelkau,≤100,65
212146445598363,Stadtwerke Bielefeld,Stadtwerke Bielefeld GmbH,≤100,9
158275244225584,SPD Schneverdingen,SPD Schneverdingen,≤100,1
383045615057842,Thomas Dehler Stiftung,Sebastian Zajonz,≤100,9
115828496866172,Bündnis 90/Die Grünen Kreisverband Siegen-Wittgenstein,Bündnis 90/Die Grünen Kreisverband Siegen-Wittgenstein,≤100,3
370397683457658,Deutsche Wohnen & Co Enteignen,Deutsche Wohnen & Co Enteignen,≤100,2
440294219388547,Die Grünen Mönchengladbach,BÜNDNIS 90/DIE GRÜNEN,≤100,40
545983288833393,Grüne Heilbronn,BÜNDNIS 90/DIE GRÜNEN,≤100,34
249288198616,GRÜNE Karlsruhe,BÜNDNIS 90/DIE GRÜNEN,≤100,39
114481407550167,Tim Krause,Kreisverband Potsdam der Alternative für Deutschland (AfD),≤100,3
105239714284824,GRÜNE Laatzen,Grüne Laatzen,≤100,13
283742725154417,Interactive Media Foundation,Interactive Media Foundation gGmbH,≤100,3
118337308237499,DIE LINKE. Berlin-Mitte,DIE LINKE. Berlin-Mitte,≤100,4
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit,≤100,24
637552983272437,FDP-Fraktion Bayern,FDP-Fraktion Bayern,≤100,2
166140796751166,Bündnis 90/Die Grünen Nürnberg,BÜNDNIS 90/DIE GRÜNEN,≤100,40
581244975375929,AWO Region Hannover e.V.,AWO Region Hannover,≤100,8
530794873787817,CDU Gemeindeverband Ritterhude,CDU Gemeindeverband Ritterhude,≤100,2
570575209690559,Freie Demokraten FDP - Kreisverband Karlsruhe-Land,Christian Jung,≤100,7
204191076644782,"Thüringer Ministerium für Bildung, Jugend und Sport","Thüringer Ministerium für Bildung, Jugend und Sport",≤100,1
213350178783127,Grüne Düren,BÜNDNIS 90/DIE GRÜNEN,≤100,33
292735514132617,GRÜNE im Kreis Herford,BÜNDNIS 90/DIE GRÜNEN,≤100,39
107999011572172,Marco Begerow,Marco Begerow,≤100,3
225396970851470,Grüne Paderborn,BÜNDNIS 90/DIE GRÜNEN,≤100,21
479280568919411,Grüne Lippe,BÜNDNIS 90/DIE GRÜNEN,≤100,34
163504777056346,SPD Vahrenwald-List,SPD Ortsverein Vahrenwald-List,≤100,4
675589985972309,HateAid,HateAid gGmbH,≤100,4
165381593630826,SPD Schleswig-Holstein,SPD Schleswig-Holstein,≤100,3
138187167349,"Sabine Dittmar, MdB","Sabine Dittmar, MdB",≤100,11
1698700087037237,Alexander Throm,Alexander Throm,≤100,22
1137644026292121,medica mondiale e. V.,medica mondiale e.V.,≤100,1
613944289072438,Bündnis 90/Die Grünen KV Bodenseekreis,BÜNDNIS 90/DIE GRÜNEN,≤100,17
263092007112375,BÜNDNIS 90/DIE GRÜNEN Rhein-Sieg,BÜNDNIS 90/DIE GRÜNEN,≤100,34
116516342039001,Freie Wähler Mecklenburg-Vorpommern,Freie Wähler Mecklenburg-Vorpommern,≤100,1
1491699237825651,CDU Maintal,CDU Maintal,≤100,4
223181477725219,Cluster der Kreativwirtschaft in Hessen e.V. (Cluk),Cluster der Kreativwirtschaft in Hessen (CluK) e.V.,≤100,1
969991799799891,Monika Grütters,CDU Reinickendorf | Monika Grütters,≤100,1
263503200272,Welthungerhilfe,Welthungerhilfe,≤100,6
640875249313244,Sylvia Pantel,Sylvia Maria Pantel,≤100,2
483229298544917,AfD Kreis Düsseldorf,AfD Düsseldorf,≤100,5
113222213932717,Bündnis 90/ Die Grünen Kreisverband Pforzheim und Enzkreis,BÜNDNIS 90/DIE GRÜNEN,≤100,39
101495919923314,Grüne Neukölln,BÜNDNIS 90/DIE GRÜNEN,≤100,30
1676686442620170,AfD Lübeck,Andrea Gaidetzka,≤100,1
302077876517632,Bündnis 90/Die Grünen Freiburg,BÜNDNIS 90/DIE GRÜNEN,≤100,33
282288198926,Jürgen Berghahn,Jürgen Berghahn MdL,≤100,2
341486659645594,FDP Fraktion Bundestag,FDP Fraktion Bundestag,≤100,4
321028698306139,Björn Wohlert,Björn Wohlert,≤100,6
196803203676047,Bündnis 90/Die Grünen Kassel,BÜNDNIS 90/DIE GRÜNEN,≤100,39
405649426170243,Grüne Ravensburg,BÜNDNIS 90/DIE GRÜNEN,≤100,38
1864377573854528,Grüne Segeberg,BÜNDNIS 90/DIE GRÜNEN,≤100,36
534723460389775,Bündnis 90/Die Grünen - Emsland-Süd,BÜNDNIS 90/DIE GRÜNEN,≤100,24
728472263854443,Fraktion DIE LINKE. Treptow-Köpenick,Linksfraktion Treptow-Köpenick,≤100,3
111178567830971,Melem Liefer & Montageservice,Melem & Löhr GmbH & Co.KG,≤100,1
488276387901037,Ulrike Bahr,SPD Augsburg,≤100,4
1434045933475301,BÜNDNIS 90 / DIE GRÜNEN - Kreisverband Potsdam Mittelmark,BÜNDNIS 90/DIE GRÜNEN,≤100,65
120767057956472,Erwin Rüddel,Erwin Rüddel,≤100,6
338599714529,CSU Bayreuth-Stadt,CSU-Kreisverband Bayreuth-Stadt,≤100,1
156224554544708,Bündnis 90/Die Grünen Rd-Eck,BÜNDNIS 90/DIE GRÜNEN,≤100,39
249680911789636,BÜNDNIS 90/DIE GRÜNEN SCHWARZWALD-BAAR-KREIS,BÜNDNIS 90/DIE GRÜNEN,≤100,23
259870778893,ARAG Versicherungen,ARAG SE,≤100,5
369788469704917,Bündnis 90/Die Grünen Kelheim,BÜNDNIS 90/DIE GRÜNEN,≤100,30
333612170079502,Bündnis 90/Die Grünen KV Breisgau-Hochschwarzwald,BÜNDNIS 90/DIE GRÜNEN,≤100,82
112277272142815,Sparkasse,Sparkasse,≤100,1
82055658434,CARE Deutschland e.V.,CARE Deutschland e.V.,≤100,4
