Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
90035328642,PETA Deutschland,PETA Deutschland,379,32
614408642007931,Zurich,Zürich Beteiligungs AG,371,5
106441894501599,Zukunft prägen - Lehrer/-in werden,Bayerisches Staatsministerium für Unterricht und Kultus,346,16
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,339,40
1745982485667400,Guido Reil,Guido Reil,339,2
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,329,20
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,321,13
2188342231399828,HSI/Deutschland,HSI/Deutschland,316,20
921326477983554,Verband der Chemischen Industrie e.V.,Verband der Chemischen Industrie,305,80
154423267921909,followfood,followfood,304,2
856337431156538,TIMEPARTNER,TimePartner Personalmanagement GmbH,304,6
116335026590900,Mülltrennung wirkt,die dualen Systeme,293,53
140889782312,Friedrich-Naumann-Stiftung für die Freiheit,Friedrich-Naumann-Stiftung für die Freiheit,293,18
218786540044,WWF Deutschland,WWF Deutschland,289,6
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,281,40
380349938694731,Mentor Verlag,Mentor Verlag,259,1
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,256,3
137267732953826,Berliner Zeitung,Berliner Verlag GmbH,255,8
118097230041149,Civical,Civical GmbH,251,53
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,250,12
102608544969110,Posterisan,DR. KADE,250,18
1982314815387746,EYD,Humanitarian Clothing GmbH,248,19
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,237,18
375109771472,Freie Presse,Freie Presse,236,35
134137749971478,SPD Berlin,SPD Berlin,225,4
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),222,68
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,221,8
334931334040,CDU-Fraktion im Thüringer Landtag,CDU-Fraktion im Thüringer Landtag,208,18
614408642007931,Zurich,Zürich Beteiligungs AG,204,4
107411260903386,The Mother Nature App,The Mother Nature GmbH,201,13
116544291761495,Kindernothilfe E.V.,Kindernothilfe E.V.,194,96
104970081393920,FAKTUlind,DR. KADE,191,6
121097790490,Albert Schweitzer Stiftung für unsere Mitwelt,Albert Schweitzer Stiftung für unsere Mitwelt,187,36
143034515745865,SEAT,SEAT Deutschland,173,1
503345659690341,hsp,hsp - Die Fundraiser,169,9
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,165,3
969753549706725,AfD-Fraktion im Thüringer Landtag,AfD-Fraktion im Thüringer Landtag,160,1
258172067920,Sächsische.de,Sächsische.de,158,5
133306764192,NABU Bundesverband,NABU Bundesverband,158,60
185101174836284,IG Metall Jugend,IG Metall Jugend,151,38
104966247887525,Braindom,These ads ran without a disclaimer,149,9
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,149,2
45872374946,GREENPEACE MAGAZIN,GREENPEACE MAGAZIN,148,11
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,136,4
106206641624390,Wir sind Singen - Bernd Häusler,X mind Werbeagentur,133,3
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,132,2
1565754943752371,Robert Farle,Robert Farle,127,10
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,121,6
115459209104059,Freie Wähler Berlin,FREIE WÄHLER BERLIN,120,6
108550857143852,Environmental Justice Foundation Deutschland,Environmental Justice Foundation Charitable Trust Deutschland gGmbH,120,10
11309713071,Gates Foundation,Essence,119,1
100572773318575,Ärzte der Welt,Ärzte der Welt,119,24
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,118,1
331085703648232,Deutscher Verkehrssicherheitsrat - DVR,Deutscher Verkehrssicherheitsrat e.V.,117,2
2061551714066701,Rise and Shine Cinema,Rise and Shine Cinema,116,17
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,113,14
113496690102800,energis Erlebe was Dein Zuhause kann,energis GmbH,109,3
164131966966839,FDP Schleswig-Holstein,FDP Schleswig-Holstein,107,122
448585188519271,Moritz Körner,Moritz Heimo Körner,106,2
107497851500595,Vittorio Lazaridis für Esslingen,Vittorio Lazaridis,102,19
1427901547344758,TIMEPARTNER,TimePartner Personalmanagement GmbH,101,2
100755981968185,Seija Knorr-Köning,Seija Knorr-Köning,≤100,47
1668059520072610,LKR - Liberal-Konservative Reformer / Baden Württemberg,Günther Hückmann,≤100,12
101285651990166,Planted,Planted HQ gGmbH,≤100,13
104342778292114,Kaspar Haller,Kaspar Haller,≤100,6
212146445598363,Stadtwerke Bielefeld,Stadtwerke Bielefeld GmbH,≤100,2
124281297648098,WSW Wuppertaler Stadtwerke GmbH,WSW Wuppertaler Stadtwerke GmbH,≤100,1
45978762184,Saarland.de,Saarland.de,≤100,1
179057176050,SPD Baden-Württemberg,SPD Baden-Württemberg,≤100,2
429601160521937,HUMAN BLOOD,HUMAN BLOOD,≤100,12
182704598535,Open Doors Deutschland,Open Doors Deutschland,≤100,6
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,≤100,3
134483979119,Rosa-Luxemburg-Stiftung,Rosa-Luxemburg-Stiftung,≤100,10
144056328943269,Vaillant,Vaillant Deutschland,≤100,2
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,≤100,3
165629350137468,Schaebens,Schaebens,≤100,10
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,≤100,19
107379674925529,Diagnose Pan-ik-demie,Langen Müller Verlag GmbH,≤100,24
334720923925926,Dieter Homburg,Fachzentrum Finanzen,≤100,6
196999950359158,FDP Berlin,FDP Berlin,≤100,95
227292860644574,Sebastian Czaja,FDP Berlin,≤100,96
313744767921,der Freitag,der Freitag,≤100,21
1077260675704647,Wohnglück,Impleco GmbH,≤100,32
545040792244231,"Dr. Fabian Mehring, MdL",Dr. Fabian Mehring,≤100,8
1272335162858434,"Ministerium für Arbeit, Soziales, Transformation und Digitalisierung RLP","Ministerium für Soziales, Arbeit, Gesundheit und Demografie Rheinland-Pfalz",≤100,1
145944615464920,Polarstern Energie,Polarstern Energie,≤100,3
100653425499305,Gleichbehandeln,Ärzte der Welt e.V.,≤100,8
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,≤100,28
109460782417586,CDU in Niedersachsen,CDU in Niedersachsen,≤100,42
344556287396,Heyne Verlag,Penguin Random House Verlagsgruppe GmbH,≤100,1
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,≤100,2
205407872835976,Gabor Steingart,Media Pioneer Publishing AG,≤100,3
127143338110,missio,missio,≤100,2
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit,≤100,18
176482442364128,Gemeinnützige Hertie-Stiftung,Gemeinnützige Hertie-Stiftung,≤100,7
1462141234003513,Alex Düsseldorf Fischer,Alexander Fischer,≤100,3
161249658045,Green City e.V.,Green City e.V.,≤100,2
413826305343387,Krautreporter,Krautreporter,≤100,4
108117640902824,Tag X,Drudel 11 e.V.,≤100,2
1299185570141113,"Stephan Pilsinger, MdB",Stephan Nikolaus Pilsinger,≤100,2
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,≤100,13
259870778893,ARAG Versicherungen,ARAG SE,≤100,5
282800387209,FDP NRW,FDP NRW,≤100,6
249986091716256,Deutscher Jagdverband e.V.,Deutscher Jagdverband e.V.,≤100,2
175044368727,FLYERALARM,Flyeralarm,≤100,1
109233079118502,vbw – Die bayerische Wirtschaft,vbw – Die bayerische Wirtschaft,≤100,2
1919185338293853,AfD-Fraktion NRW,AfD-Fraktion NRW,≤100,1
189617674514883,Rheinland-Pfalz,Rheinland-Pfalz,≤100,1
276040002549416,FREIE WÄHLER Bayern,Freie Wähler Bayern,≤100,3
107704830821545,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz","Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",≤100,1
1509790395958123,Aktion gegen den Hunger,Aktion gegen den Hunger,≤100,10
163504777056346,SPD Vahrenwald-List,SPD Ortsverein Vahrenwald-List,≤100,2
1218561858288255,Motaris GmbH,Motaris GmbH,≤100,4
1240234532821510,Umweltministerium Hessen,Umweltministerium Hessen,≤100,1
332923170220,ONE Deutschland,ONE Deutschland,≤100,2
765844936882239,Berliner Stadtwerke,Berliner Stadtwerke,≤100,1
327862874003443,Anja Karliczek,"Christlich Demokratische Union Deutschlands (CDU), Kreisverband Steinfurt",≤100,2
359575580785883,GRÜNE Münster,Grüne Münster,≤100,2
1833174383463588,Gerold Papsch,Dr. Gerold Papsch,≤100,1
113462377450395,Adis Ahmetovic,SPD Hannover,≤100,6
102898544642459,ThePioneer,Media Pioneer Publishing AG,≤100,5
109433360575682,Johannes Waldmann,SPD Unterbezirk Coesfeld,≤100,1
300225473377094,indeon magazin,Medienhaus der Evangelischen Kirche in Hessen und Nassau GmbH,≤100,17
280699312717472,Matthias Gastel,Matthias Gastel,≤100,5
507915275901456,Stadt Dortmund,Stadt Dortmund,≤100,2
108183245874441,Bundeskunsthalle,Bundeskunsthalle,≤100,1
149871337782,Piratenpartei,Piratenpartei Deutschland,≤100,1
134878753249043,Deutschlandstiftung Integration,Deutschlandstiftung Integration mit Facebook-Werbegutschrift,≤100,3
206584163580,Stiftung Mercator,Stiftung Mercator,≤100,9
875054569220633,Länderbüro Hessen und Rheinland-Pfalz der Friedrich Naumann-Stiftung,Länderbüro Hessen/RLP der Friedrich-Naumann-Stiftung für die Freiheit,≤100,2
114437745911175,SVO - Rundum bestens versorgt,SVO - Rundum bestens versorgt,≤100,2
103401384432558,Südwestdeutsches Kammerorchester Pforzheim,These ads ran without a disclaimer,≤100,1
100387238779266,Opera News-GB,These ads ran without a disclaimer,≤100,1
105233098230457,Verena Hubertz,Verena Hubertz / SPD Bundestagskandidatin für Trier & Trier-Saarburg,≤100,2
132505256799678,Linksfraktion Berlin,Linksfraktion Berlin,≤100,2
477942969211245,Engin Eroglu,"Renew Europe Group, European Parliament",≤100,1
1855211144766647,Asylhelper by migrando,Graske Rechtsanwälte,≤100,1
101526322159805,Opera News Europe,These ads ran without a disclaimer,≤100,4
103514875204240,Christoph Schork FDP - Bundestagskandidat,FDP Kreisverband Düsseldorf,≤100,3
1887652788003077,Neue Wege für Berlin,Neue Wege für Berlin e.V.,≤100,14
209697875758716,Die Jungen Unternehmer,Die Jungen Unternehmer,≤100,9
570799823015106,Bündnis für eine enkeltaugliche Landwirtschaft,Bündnis für eine enkeltaugliche Landwirtschaft e.V.,≤100,2
279630195743906,Initiative Markt- und Sozialforschung,Initiative Markt- und Sozialforschung e.V.,≤100,4
102870284895340,Kathinka Kaden,Kathinka Kaden,≤100,1
100504965573667,Daniel Töpfer - OB für Esslingen,Daniel Töpfer,≤100,18
108826898029,Uwe Feiler,Uwe Feiler,≤100,10
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100,20
100232087997794,Bernhard Zimniok,Bernhard Zimniok,≤100,1
101931781978977,Martin Sattelkau,Martin Sattelkau,≤100,19
120479081330563,Körber-Stiftung,Körber-Stiftung,≤100,6
341486659645594,FDP Fraktion Bundestag,FDP Fraktion Bundestag,≤100,4
115908038555670,Florian Post,Florian Post MdB,≤100,1
100975935361774,Wissensstadt Berlin 2021,Kulturprojekte Berlin GmbH,≤100,23
124616350926609,BS|ENERGY,"BS|ENERGY, Braunschweiger Versorgungs-AG & Co. KG",≤100,2
2012567329069330,Michael Sack,CDU Landesverband Mecklenburg-Vorpommern,≤100,26
101889895217340,Peggy Schierenbeck,SPD im Landkreis Diepholz,≤100,5
343364921106,Caritas international,Caritas international,≤100,62
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,≤100,3
1610916782487329,Bündnis Verfasste Studierendenschaft - BVS,BVS,≤100,3
140300602673724,SPD Mecklenburg-Vorpommern,SPD MV,≤100,1
100359718531643,Moldoveni.de,Mohammad Al Sayed,≤100,10
100389502022479,Kai Koeser,SPD-Unterbezirk Stade,≤100,1
1801672130156352,Auslandsinformationen / International Reports,Konrad-Adenauer-Stiftung,≤100,8
674596326314705,ANK Personalvermittlung GmbH,Ahmet Kervan,≤100,2
1096099377140176,karlsruhe.digital,Initiative karlsruhe.digital,≤100,4
53732354560,Josip Juratovic,Josip Juratovic MdB,≤100,20
706758859393635,AfD Fraktion Sachsen,AfD Fraktion Sachsen,≤100,5
561953460655717,Social Media Ads,Alexander Dietrich,≤100,6
512403718895902,Wildtierschutz Deutschland e.V.,Wildtierschutz Deutschland e.V.,≤100,2
113066003408907,Pilecki-Institut,Pilecki-Institut Berlin,≤100,1
1698700087037237,Alexander Throm,Alexander Throm,≤100,24
1819425944973592,Anna Deparnay-Grunenberg,Anna Deparnay-Grunenberg,≤100,1
593476900673774,ifaw,ifaw,≤100,16
648606161910298,"Ministerium für Soziales, Gesundheit, Frauen und Familie","Ministerium für Soziales, Gesundheit, Frauen und Familie",≤100,1
142004422534101,CDU  Mecklenburg-Vorpommern (CDU MV),CDU Landesverband Mecklenburg-Vorpommern,≤100,6
637552983272437,FDP-Fraktion Bayern,FDP-Fraktion Bayern,≤100,4
129459503748982,CDU Thüringen,CDU Thüringen,≤100,5
1689012788089779,Politische Bildung Bonn - Konrad Adenauer Stiftung,Politische Bildung Bonn - Konrad Adenauer Stiftung,≤100,1
383045615057842,Thomas Dehler Stiftung,Sebastian Zajonz,≤100,5
1749776731967642,FDP-Landtagsfraktion Schleswig-Holstein,FDP-Landtagsfraktion Schleswig-Holstein,≤100,5
47694585682,DIE LINKE,DIE LINKE,≤100,1
100822712149179,Katharina Pötter,Katharina Pötter,≤100,2
22646353052,Bertelsmann Stiftung,Bertelsmann Stiftung,≤100,3
105947848257937,Philipp Röndigs für Drochtersen,Philipp Röndigs,≤100,3
231980220522446,Rock for Tolerance e.V.,Rock for Tolerance e.V.,≤100,3
174237545967506,SPD Neu Wulmstorf,SPD Ortsverein Neu Wulmstorf,≤100,6
102266292068286,Wissen - Immobilien,Immobil Marketing,≤100,5
146453833478,CSU-Fraktion im Bayerischen Landtag,CSU-Fraktion im Bayerischen Landtag,≤100,3
110527321228668,Stevie Evers - Bürgermeister für Bunde,Stevie Manuel Evers,≤100,5
106332554933835,Die Personalgewinner,Sabrina Paul,≤100,8
382523168463298,Liberale Hochschulgruppe (LHG) Bielefeld,Cedric Pascal Rebbe,≤100,2
12084075837,Jürgen Todenhöfer,Team Todenhöfer - Die Gerechtigkeitspartei,≤100,1
130039690359915,Aktionsgemeinschaft Solidarische Welt,Aktionsgemeinschaft Solidarische Welt,≤100,2
556019341220640,Kinder in Gefahr - DVCK e.V.,DVCK e.V.,≤100,1
108819304772052,Ulli Waldkirch Ihr Bürgermeister für Auggen,Ulli Waldkirch,≤100,3
180703865199,Universität zu Köln,Universität zu Köln,≤100,2
1440291012931352,Frank-Christian Hansel,Frank-Christian Hansel,≤100,3
109933330466093,KPV Bildungswerk Niedersachsen,KPV Bildungswerk Niedersachen e.V.,≤100,1
225012151032427,Bürgerwerke,Bürgerwerke,≤100,2
1577568379211602,Hahne Holding,Hahne Holding GmbH,≤100,5
629950074295425,Ophelia Nick,Dr. Ophelia Nick,≤100,6
126952903983246,CDU Berlin,CDU Berlin,≤100,4
139065632780165,Monika Hohlmeier,Monika Hohlmeier,≤100,6
105537757585128,FDP Fraktion Thüringen,FDP-Fraktion im Thüringer Landtag,≤100,2
100879332120476,Braindom 2: Who is Who?,These ads ran without a disclaimer,≤100,7
102018168244751,Kündigung-24.de,Adrian Dinkl,≤100,1
178118238985358,Bezirk Schwaben,Bezirk Schwaben,≤100,7
1560776847495092,Radkultur Baden-Württemberg,RadKULTUR Baden-Württemberg,≤100,12
107476864062191,public-connect,mein DIGITALreferent,≤100,3
205109343006607,Manfred Bachmayer,Manfred Bachmayer,≤100,3
566872987051379,Daniel Freund,"Daniel Freund, Mitglied des Europäischen Parlaments",≤100,2
103357964733801,Carsten Büttinghaus,Carsten Büttinghaus,≤100,8
52888328642,"Oliver Luksic, MdB","Oliver Luksic, MdB",≤100,2
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,≤100,18
1004883576238809,GoodJobs,GoodJobs,≤100,2
359153262854,Ökolöwe - Umweltbund Leipzig e.V.,Ökolöwe - Umweltbund Leipzig e.V.,≤100,2
104824124853030,Isabel Cademartori,SPD Mannheim,≤100,2
2364034560297457,Christian Doleschal,Christian Doleschal,≤100,12
109279841367183,Johannes Pott,Johannes Pott,≤100,5
162707793881819,AfD Rheinland-Pfalz,AfD Rheinland-Pfalz,≤100,5
143504445664134,Christian Lindner,Christian Lindner,≤100,4
405073162995763,Freiwilligenagentur Jugend-Soziales-Sport e.V. Wolfenbüttel/Braunschweig,Freiwilligenagentur Jugend-Soziales-Sport e. V.,≤100,4
601163706652420,Niels Annen,SPD Eimsbüttel,≤100,2
112002753685892,Carmino,New Path Solutions GmbH,≤100,14
340332092731147,Svenja Stadler,SPD Landkreis Harburg,≤100,12
348504601827816,Bundesverband der Arzneimittel-Hersteller e.V. BAH,Bundesverband der Arzneimittel-Hersteller e.V.,≤100,9
146049068749703,BayernSPD Landtagsfraktion,BayernSPD Landtagsfraktion,≤100,2
101011128446841,Projekt CLP,Christdemokratisch-Liberale Plattform,≤100,2
125606687483691,Konrad Adenauer Stiftung e.V. Bildungsforum BW,Konrad-Adenauer-Stiftung e.V.,≤100,1
100679908812337,Noah Trojanowski,Noah Trojanowski für den Bundestag,≤100,5
76866574484,SPD Niedersachsen,SPD Niedersachsen,≤100,9
823014384524213,Püttlingen gestalten,energis GmbH,≤100,3
358099231236311,Karsten Hilse,Karsten Hilse,≤100,2
172024836782536,Georg Eisenreich,Georg Eisenreich,≤100,1
102419735008984,Johannes Wagner,Johannes Wagner,≤100,2
105908904733007,Daniel Schlindwein - Kanzlei für rentenrechtliche Angelegenheiten,Daniel Schlindwein - Kanzlei für rentenrechtliche Angelegenheiten,≤100,3
1492455424300851,CDU Ortsverband Charlottenburg,CDU OV Charlottenburg,≤100,5
210015922345399,Bayerischer Landtag,Bayerischer Landtag,≤100,1
341164211104,Mario Czaja,Mario Czaja,≤100,24
1174467255969192,reif,reif-Magazin,≤100,3
114738487010987,Braindom 2: Riddle Game,These ads ran without a disclaimer,≤100,7
217523541326,CDU Hessen,CDU Hessen,≤100,1
1085329238243800,Mario Voigt,Prof. Dr. Mario Voigt,≤100,3
107746598117011,Hilke Looden,Hilke Looden,≤100,2
101147131278254,Volker Richter,Volker Richter,≤100,5
657543857679053,Grüne Kreis Uelzen,BÜNDNIS 90/DIE GRÜNEN Kreisverband Uelzen,≤100,1
705830159427655,Industrieverband Steine und Erden Baden-Württemberg e.V.,Industrieverband Steine und Erden Baden-Württemberg e.V.,≤100,4
152607568138726,SPD Treptow-Köpenick,SPD Treptow-Köpenick,≤100,1
305250279569563,BayernSPD,BayernSPD,≤100,1
1506815256266638,Reinhold-Maier-Stiftung,Reinhold-Maier-Stiftung,≤100,6
105113777896035,AzubiCheck: Finde deine Ausbildung bei der Vinzenz von Paul,SMG,≤100,7
104782894733348,Pflegedienst Rüther,Thomas Hermes,≤100,1
194705457238325,Marc Henrichmann,Marc Henrichmann,≤100,1
1433551906919661,LVR-Kulturhaus Landsynagoge Rödingen,LVR,≤100,1
129920660437627,Duden,Dudenverlag,≤100,6
581244975375929,AWO Region Hannover e.V.,AWO Region Hannover,≤100,5
1748587078512524,Starke Pflege in Münster,BeSocial GmbH,≤100,1
630172117364339,POST von GEHRKE,Elmar Gehrke,≤100,1
120285481321029,Lehramt in NRW-Fit ins Referendariat!,Stefan Reimer,≤100,1
108209480522423,Dr. Sylvia Limmer,Dr. Sylvia Limmer,≤100,1
805070726245918,Kreisverwaltung Siegen-Wittgenstein,Kreisverwaltung Siegen-Wittgenstein,≤100,1
118776688142153,enviaM,envia Mitteldeutsche Energie AG,≤100,2
123292927706635,junge Welt,junge Welt,≤100,2
156733414463449,SAUBER ENERGIE,SE SAUBER ENERGIE GmbH & Co. KG,≤100,2
425527817657161,SPD Ritterhude,SPD Ritterhude,≤100,1
237282353035609,Auswärtiges Amt,Auswärtiges Amt,≤100,8
1094683160736817,Respect-4-You Russischer Pflegedienst,Vadim Zaretskiy,≤100,3
337333856328097,GRÜNE Bonn,Bündnis 90/Die Grünen Kreisverband Bonn,≤100,1
1799478453653006,Demokratie in Bewegung,DEMOKRATIE IN BEWEGUNG,≤100,2
419654778154419,Martin Rosemann,Martin Rosemann,≤100,1
193608491239022,Freifam,Freifam.de,≤100,1
108508887281810,ZusammenZukunft,Gemeinnützige Hertie-Stiftung,≤100,1
107978313959713,Stefan Lindauer,Stefan Lindauer,≤100,2
1504538346505678,Dr. Franziska Kersten,SPD,≤100,1
1073271182734567,AfD-Fraktion im Landtag Rheinland-Pfalz,AfD-Fraktion im Landtag Rheinland-Pfalz,≤100,1
2646625568686945,Anke Hillmann-Richter,Anke Hillmann-Richter,≤100,3
117934986793217,Martin Kröber,SPD,≤100,1
107786941357080,KÜBLER GmbH Energiesparende Hallenheizungen,KÜBLER GmbH,≤100,1
260106687889118,Kopp Verlag,Kopp Verlag,≤100,2
183448258342806,Angelika Niebler,EVP-Fraktion im Europäischen Parlament,≤100,1
100528568765838,Timo Schisanowski,Timo Schisanowski,≤100,2
176643569026352,Büro NRW der Friedrich-Naumann-Stiftung für die Freiheit,Büro NRW der Friedrich-Naumann-Stiftung für die Freiheit,≤100,6
103015471773198,David Maier,David Maier,≤100,1
289585354514243,EDITION F,EDITION F,≤100,1
344156702608625,Mathias Stein - Sozialdemokrat im Deutschen Bundestag,"Mathias Stein, MdB",≤100,10
313390629528303,Mandy Pfeifer,Mandy Pfeifer,≤100,2
627602960759833,Zentrum NRW,Deutsche Zentrumspartei,≤100,1
531504136955879,BVB / Freie Wähler - Fraktion im Landtag Brandenburg,BVB / FREIE WÄHLER Fraktion,≤100,4
219103215691393,SPD Dortmund Ardey,Hauke Simon Thomas,≤100,3
158059954364490,Das Prinzip Apfelbaum,Das Prinzip Apfelbaum,≤100,1
1120084394716274,Christian Jung,Christian Jung,≤100,2
340889677403,Grüne Duisburg,Bündnis 90 / Die GRÜNEN KV Duisburg,≤100,1
256544761121273,Vernunftkraft,Bundesinitiative Vernunftkraft e.V.,≤100,1
116516342039001,Freie Wähler Mecklenburg-Vorpommern,Freie Wähler Mecklenburg-Vorpommern,≤100,1
399857166814201,Ahmadiyya Muslim Jamaat Deutschland,Ahmadiyya Muslim Jamaat Deutschland,≤100,2
223119367812240,Dietlind Biesterfeld,Dietlind Juliane Biesterfeld,≤100,1
263503200272,Welthungerhilfe,Welthungerhilfe,≤100,7
530905320274921,Change.org,Change.org e.V.,≤100,2
112522290872445,Vertrauliche Spurensicherung SH,Institut für Rechtsmedizin am UKSH,≤100,2
123878004343494,GRÜNE Altona,Grüne Altona,≤100,1
572530603230497,AfD-Fraktion im Hessischen Landtag,AfD-Fraktion im Hessischen Landtag,≤100,6
112267631100130,Christian Stauch,Christian Stauch,≤100,2
223078917757220,GEW Saarland,GEW,≤100,2
287620881589935,Klimaschutzministerium RLP,Umweltministerium RLP,≤100,1
286689658107688,Stephan Albani,CDU Oldenburg - Stephan Albani,≤100,2
187685374535,Reporter ohne Grenzen Deutschland,Reporter ohne Grenzen Deutschland,≤100,2
177299324784,selekkt,selekkt Digital GmbH,≤100,2
254689331568081,Dennis Münter,Dennis Münter,≤100,4
139198812763279,Misereor,Misereor,≤100,18
1797945483764014,Heimat,Tietge GmbH,≤100,4
246151348893686,Wolfgang Goltsche Ratsmitglied Ritterhude,BÜNDNIS 90/DIE GRÜNEN Ritterhude,≤100,1
268734556802162,Dirk Stettner,Dirk Stettner,≤100,2
101560898658314,Iris Bothe,Iris Veronika Bothe,≤100,6
100377718535195,Takis Mehmet Ali,Takis Mehmet Ali,≤100,3
401644396606709,Kai Wegner,CDU Berlin,≤100,1
62277894006,Grüne Menden,BÜNDNIS 90 / DIE GRÜNEN Ortsverband Menden,≤100,3
580401892143117,AfD-Fraktion Mecklenburg-Vorpommern,AfD-Fraktion Mecklenburg-Vorpommern,≤100,4
102160768427515,Lina Seitzl,SPD Kreisverband Konstanz,≤100,9
1918355348437791,Gesundheit ist keine Ware - Ortenau,Bündnis für den Erhalt und Ausbau aller Ortenauer Kliniken,≤100,2
108211391132298,Dr. Joachim Kleen,CDU Kreisverband Aurich,≤100,1
572683579602491,"Nezahat Baradari, Mitglied des Deutschen Bundestages",BARADARI GEB. GUCER NEZAHAT,≤100,1
248986568895243,Speechify,These ads ran without a disclaimer,≤100,1
223782884301813,LiSL Deutschland,Michael Kauch,≤100,1
485102198489720,FDP-Kreisverband Gütersloh,FDP-Kreisverband Gütersloh,≤100,3
193902536304,Aufbau Verlag,Aufbau Verlag GmbH & Co.KG,≤100,5
111275240573950,Climaware,Climaware,≤100,9
107207577738620,Thomas Zawalski,Grüne Ortenau,≤100,2
211809578866910,Bündnis 90 / Die Grünen im Stadtrat Dresden,Bündnis 90/Die Grünen im Stadtrat Dresden,≤100,1
1204404969676266,Eva-Maria Schreiber,Eva Schreiber,≤100,2
1480427852184415,Sven Behrens,Sven Behrens CDU,≤100,1
204327886385912,FREIE WÄHLER Bundesvereinigung,FREIE WÄHLER Bundesvereinigung,≤100,1
