Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
116544291761495,Kindernothilfe E.V.,Kindernothilfe E.V.,199,94
744055308985961,CDU-Fraktion im Landtag Mecklenburg-Vorpommern,CDU Fraktion im Landtag von Mecklenburg-Vorpommern,197,9
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),193,6
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,191,3
103514875204240,Christoph Schork FDP - Bundestagskandidat,FDP Kreisverband Düsseldorf,189,13
334720923925926,Dieter Homburg,Fachzentrum Finanzen,181,12
214065808453,SPD Saar,SPD Saar,181,5
503345659690341,hsp,hsp - Die Fundraiser,177,14
140889782312,Friedrich-Naumann-Stiftung für die Freiheit,Friedrich-Naumann-Stiftung für die Freiheit,174,8
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,173,4
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,169,96
218786540044,WWF Deutschland,WWF Deutschland,167,5
104641917753059,Forschung ist die beste Medizin,Verband Forschender Arzneimittelhersteller e.V.,164,2
133306764192,NABU Bundesverband,NABU Bundesverband,160,60
410100252391597,"Saskia Esken, SPD",SPD Regionalzentrum Karlsruhe/Nordschwarzwald,157,21
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,156,3
103919417972272,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,156,3
11309713071,Gates Foundation,Essence,154,1
107411260903386,The Mother Nature App,The Mother Nature GmbH,152,11
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),147,39
104966247887525,Braindom,These ads ran without a disclaimer,144,10
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,141,4
1565754943752371,Robert Farle,Robert Farle,140,12
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,136,4
430111700332957,"Ministerium für Wirtschaft, Arbeit, Energie und Verkehr","Ministerium für Wirtschaft, Arbeit, Energie und Verkehr",132,2
165629350137468,Schaebens,Schaebens,126,14
104856335001601,Umfrage Politikforschung,Robert Welz,121,16
1805769829749530,Mehr Wirtschaft wagen,Arbeitgeberverband Gesamtmetall,121,82
921326477983554,Verband der Chemischen Industrie e.V.,Verband der Chemischen Industrie,121,78
108550857143852,Environmental Justice Foundation Deutschland,Environmental Justice Foundation Charitable Trust Deutschland gGmbH,118,10
346410012055,C. Bertelsmann Verlag,Penguin Random House Verlagsgruppe GmbH,118,6
100572773318575,Ärzte der Welt,Ärzte der Welt,117,24
276040002549416,FREIE WÄHLER Bayern,Freie Wähler Bayern,116,4
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,116,12
2012567329069330,Michael Sack,CDU Landesverband Mecklenburg-Vorpommern,114,12
45978762184,Saarland.de,Saarland.de,112,3
104342778292114,Kaspar Haller,Kaspar Haller,108,4
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),106,1
134137749971478,SPD Berlin,SPD Berlin,101,4
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,≤100,13
112127710187776,LEA Hessen,LandesEnergieAgentur Hessen,≤100,1
185101174836284,IG Metall Jugend,IG Metall Jugend,≤100,43
248913988520756,Union Investment,Union Investment Privatfonds GmbH,≤100,1
100755981968185,Seija Knorr-Köning,Seija Knorr-Köning,≤100,47
106653924258368,Vision Sea Life,Vision Sea Life,≤100,6
429601160521937,HUMAN BLOOD,HUMAN BLOOD,≤100,12
102608544969110,Posterisan,DR. KADE,≤100,15
47217143218,BÜNDNIS 90/DIE GRÜNEN,BÜNDNIS 90/DIE GRÜNEN,≤100,5
113496690102800,energis Erlebe was Dein Zuhause kann,energis GmbH,≤100,8
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,≤100,29
156304484388194,DIE LINKE. Berlin,DIE LINKE. Berlin,≤100,6
196999950359158,FDP Berlin,FDP Berlin,≤100,96
135591596484147,ABDA - Bundesvereinigung Deutscher Apothekerverbände e. V.,ABDA - Bundesvereinigung Deutscher Apothekerverbände e. V.,≤100,2
227292860644574,Sebastian Czaja,FDP Berlin,≤100,96
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,≤100,4
332923170220,ONE Deutschland,ONE Deutschland,≤100,3
1077260675704647,Wohnglück,Impleco GmbH,≤100,32
313744767921,der Freitag,der Freitag,≤100,21
221425877960404,HA Hessen Agentur GmbH,HA Hessen Agentur GmbH,≤100,1
228606667667157,MPULSE,Metro AG,≤100,2
114308060119379,Die Wohnungswirtschaft,GdW Bundesverband deutscher Wohnungs- und Immobilienunternehmen e.V.,≤100,1
1745982485667400,Guido Reil,Guido Reil,≤100,1
1427901547344758,TIMEPARTNER,TimePartner Personalmanagement GmbH,≤100,3
28312410177,World Food Programme,These ads ran without a disclaimer,≤100,2
375109771472,Freie Presse,Freie Presse,≤100,4
1272335162858434,"Ministerium für Arbeit, Soziales, Transformation und Digitalisierung RLP","Ministerium für Soziales, Arbeit, Gesundheit und Demografie Rheinland-Pfalz",≤100,1
107379674925529,Diagnose Pan-ik-demie,Langen Müller Verlag GmbH,≤100,24
109460782417586,CDU in Niedersachsen,CDU in Niedersachsen,≤100,24
856337431156538,TIMEPARTNER,TimePartner Personalmanagement GmbH,≤100,3
477942969211245,Engin Eroglu,"Renew Europe Group, European Parliament",≤100,2
100653425499305,Gleichbehandeln,Ärzte der Welt e.V.,≤100,6
145944615464920,Polarstern Energie,Polarstern Energie,≤100,6
108209480522423,Dr. Sylvia Limmer,Dr. Sylvia Limmer,≤100,2
341486659645594,FDP Fraktion Bundestag,FDP Fraktion Bundestag,≤100,6
580401892143117,AfD-Fraktion Mecklenburg-Vorpommern,AfD-Fraktion Mecklenburg-Vorpommern,≤100,7
127143338110,missio,missio,≤100,2
109460782417586,CDU in Niedersachsen,CDU in Niedersachsen,≤100,40
280699312717472,Matthias Gastel,Matthias Gastel,≤100,2
156733414463449,SAUBER ENERGIE,SE SAUBER ENERGIE GmbH & Co. KG,≤100,2
135445149965726,Kai Whittaker,Kai Whittaker,≤100,5
175044368727,FLYERALARM,Flyeralarm,≤100,1
176482442364128,Gemeinnützige Hertie-Stiftung,Gemeinnützige Hertie-Stiftung,≤100,10
161249658045,Green City e.V.,Green City e.V.,≤100,2
101285651990166,Planted,Planted HQ gGmbH,≤100,26
2364034560297457,Christian Doleschal,Christian Doleschal,≤100,6
1218561858288255,Motaris GmbH,Motaris GmbH,≤100,4
1240234532821510,Umweltministerium Hessen,Umweltministerium Hessen,≤100,1
828592350541836,Bildungswerk für Kommunalpolitik Sachsen e.V.,Lutz Barthel,≤100,3
922013954486012,StrassenBLUES,StrassenBLUES,≤100,2
12084075837,Jürgen Todenhöfer,Team Todenhöfer - Die Gerechtigkeitspartei,≤100,2
126952903983246,CDU Berlin,CDU Berlin,≤100,6
206584163580,Stiftung Mercator,Stiftung Mercator,≤100,12
164131966966839,FDP Schleswig-Holstein,FDP Schleswig-Holstein,≤100,40
209697875758716,Die Jungen Unternehmer,Die Jungen Unternehmer,≤100,11
381131842711915,Svenja Hahn,Svenja Ilona Hahn,≤100,4
340332092731147,Svenja Stadler,SPD Landkreis Harburg,≤100,15
102601651144634,PELY - Praktisch im Alltag. Freundlich zur Umwelt.,pely-plastic GmbH & Co. KG,≤100,3
1919185338293853,AfD-Fraktion NRW,AfD-Fraktion NRW,≤100,1
327862874003443,Anja Karliczek,"Christlich Demokratische Union Deutschlands (CDU), Kreisverband Steinfurt",≤100,3
113462377450395,Adis Ahmetovic,SPD Hannover,≤100,17
105010608261632,CDU Kreisverband Osterholz,CDU Kreisverband Osterholz,≤100,4
182704598535,Open Doors Deutschland,Open Doors Deutschland,≤100,3
134878753249043,Deutschlandstiftung Integration,Deutschlandstiftung Integration mit Facebook-Werbegutschrift,≤100,3
611910082337980,VerbraucherCheck.net,Caesar Richard Reinhold Ludwig  Schütz,≤100,7
273454591804,SOS-Kinderdorf Deutschland,SOS-Kinderdorf e.V.,≤100,1
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,≤100,6
138422136179542,Ministerpräsident Michael Kretschmer,Sächsische Staatskanzlei,≤100,1
103797078423814,MietenstoppDe,Kampagne MIETENSTOPP,≤100,8
163581483776364,Konrad-Adenauer-Stiftung Politisches Bildungsforum Thüringen,Konrad-Adenauer-Stiftung e.V.,≤100,3
2061551714066701,Rise and Shine Cinema,Rise and Shine Cinema,≤100,7
490906667766035,Sven Schulze,Sven Schulze,≤100,4
82055658434,CARE Deutschland e.V.,CARE Deutschland e.V.,≤100,9
1855211144766647,Asylhelper by migrando,Graske Rechtsanwälte,≤100,1
1462141234003513,Alex Düsseldorf Fischer,Alexander Fischer,≤100,3
1887652788003077,Neue Wege für Berlin,Neue Wege für Berlin e.V.,≤100,22
103015471773198,David Maier,David Maier,≤100,2
100504965573667,Daniel Töpfer - OB für Esslingen,Daniel Töpfer,≤100,7
158275244225584,SPD Schneverdingen,SPD Schneverdingen,≤100,2
140300602673724,SPD Mecklenburg-Vorpommern,SPD MV,≤100,4
102870284895340,Kathinka Kaden,Kathinka Kaden,≤100,5
570799823015106,Bündnis für eine enkeltaugliche Landwirtschaft,Bündnis für eine enkeltaugliche Landwirtschaft e.V.,≤100,4
113491717498704,Georg Günther,CDU Kreisverband Vorpommern-Rügen,≤100,1
279630195743906,Initiative Markt- und Sozialforschung,Initiative Markt- und Sozialforschung e.V.,≤100,8
120655374567,Ökologisch-Demokratische Partei (ÖDP),Ökologisch-Demokratische Partei (ÖDP),≤100,22
102613471947318,Dejan Perc,SPD Stuttgart,≤100,4
343364921106,Caritas international,Caritas international,≤100,64
154170531361424,SPD International,SPD International,≤100,1
108826898029,Uwe Feiler,Uwe Feiler,≤100,10
282800387209,FDP NRW,FDP NRW,≤100,5
103968754935477,Daniel Schneider,SPD-Geschäftsstelle Cuxhaven,≤100,2
174237545967506,SPD Neu Wulmstorf,SPD Ortsverein Neu Wulmstorf,≤100,5
300225473377094,indeon magazin,Medienhaus der Evangelischen Kirche in Hessen und Nassau GmbH,≤100,12
110157700697699,Robert Schmidt,Robert Schmidt,≤100,2
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,≤100,28
100975935361774,Wissensstadt Berlin 2021,Kulturprojekte Berlin GmbH,≤100,11
101931781978977,Martin Sattelkau,Martin Sattelkau,≤100,29
706758859393635,AfD Fraktion Sachsen,AfD Fraktion Sachsen,≤100,8
205407872835976,Gabor Steingart,Media Pioneer Publishing AG,≤100,2
111006624585713,Dr. Andreas Baum OB für Schwäbisch Hall,Andreas Baum,≤100,16
593476900673774,ifaw,ifaw,≤100,16
512403718895902,Wildtierschutz Deutschland e.V.,Wildtierschutz Deutschland e.V.,≤100,2
223829854355699,Frosch,Frosch,≤100,1
287620881589935,Klimaschutzministerium RLP,Umweltministerium RLP,≤100,3
118776688142153,enviaM,envia Mitteldeutsche Energie AG,≤100,5
185689058829809,Investigate Europe,Investigate Europe gemeinnützige SCE mit beschränkter Haftung,≤100,21
109233079118502,vbw – Die bayerische Wirtschaft,vbw – Die bayerische Wirtschaft,≤100,1
314610442075420,TeamClimate,TeamClimate,≤100,7
176643569026352,Büro NRW der Friedrich-Naumann-Stiftung für die Freiheit,Büro NRW der Friedrich-Naumann-Stiftung für die Freiheit,≤100,10
168698219836872,Bündnis 90/Die Grünen Lüneburg,BÜNDNIS 90/DIE GRÜNEN,≤100,2
132505256799678,Linksfraktion Berlin,Linksfraktion Berlin,≤100,2
22646353052,Bertelsmann Stiftung,Bertelsmann Stiftung,≤100,3
413826305343387,Krautreporter,Krautreporter,≤100,1
1698700087037237,Alexander Throm,Alexander Throm,≤100,21
166835770161382,Absolut Hot,These ads ran without a disclaimer,≤100,1
101426038525957,Annika Klose,Annika Klose,≤100,2
798672606828740,SPD-Fraktion Land Bremen,SPD-Bürgerschaftsfraktion Land Bremen,≤100,2
341164211104,Mario Czaja,Mario Czaja,≤100,30
545040792244231,"Dr. Fabian Mehring, MdL",Dr. Fabian Mehring,≤100,3
180703865199,Universität zu Köln,Universität zu Köln,≤100,2
106261086094051,noz.de,Neue Osnabrücker Zeitung GmbH & Co. KG,≤100,3
334931334040,CDU-Fraktion im Thüringer Landtag,CDU-Fraktion im Thüringer Landtag,≤100,12
217523541326,CDU Hessen,CDU Hessen,≤100,2
1096099377140176,karlsruhe.digital,Initiative karlsruhe.digital,≤100,4
572530603230497,AfD-Fraktion im Hessischen Landtag,AfD-Fraktion im Hessischen Landtag,≤100,5
566872987051379,Daniel Freund,"Daniel Freund, Mitglied des Europäischen Parlaments",≤100,4
134483979119,Rosa-Luxemburg-Stiftung,Rosa-Luxemburg-Stiftung,≤100,6
106332554933835,Die Personalgewinner,Sabrina Paul,≤100,8
102266292068286,Wissen - Immobilien,Immobil Marketing,≤100,5
107579234156870,FFF Hochtaunuskreis,Fridays for Future Hochtaunuskreis,≤100,2
450712981662234,Markus Ferber,Markus Ferber,≤100,5
111178567830971,Melem Liefer & Montageservice,Melem & Löhr GmbH & Co.KG,≤100,1
130039690359915,Aktionsgemeinschaft Solidarische Welt,Aktionsgemeinschaft Solidarische Welt,≤100,2
154134124606015,Wilhelm-Külz-Stiftung,Wilhelm Külz Stiftung,≤100,2
556019341220640,Kinder in Gefahr - DVCK e.V.,DVCK e.V.,≤100,1
123292927706635,junge Welt,junge Welt,≤100,8
387862064617610,Grüne Hannover,BÜNDNIS 90/DIE GRÜNEN Stadtverband Hannover,≤100,2
1873999882830833,Grüne Rhein-Pfalz,Grüne Rhein-Pfalz,≤100,3
235730966607664,Claudio Griese,CDU Stadtverband Hameln,≤100,2
139065632780165,Monika Hohlmeier,Monika Hohlmeier,≤100,13
178118238985358,Bezirk Schwaben,Bezirk Schwaben,≤100,7
103357964733801,Carsten Büttinghaus,Carsten Büttinghaus,≤100,5
114437745911175,SVO - Rundum bestens versorgt,SVO - Rundum bestens versorgt,≤100,1
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit,≤100,15
122157501135773,Länderbüro Niedersachsen Bremen Friedrich-Naumann-Stiftung für die Freiheit,Friedrich-Naumann-Stiftung für die Freiheit,≤100,4
100679908812337,Noah Trojanowski,Noah Trojanowski für den Bundestag,≤100,6
163504777056346,SPD Vahrenwald-List,SPD Ortsverein Vahrenwald-List,≤100,2
1577568379211602,Hahne Holding,Hahne Holding GmbH,≤100,5
105537757585128,FDP Fraktion Thüringen,FDP-Fraktion im Thüringer Landtag,≤100,5
172024836782536,Georg Eisenreich,Georg Eisenreich,≤100,1
338599714529,CSU Bayreuth-Stadt,Sebastian Machnitzke,≤100,1
110949757892446,Wilhelm Gebhard - Ihr Bundestagskandidat,CDU Werra-Werra-Meißner,≤100,2
100879332120476,Braindom 2: Who is Who?,These ads ran without a disclaimer,≤100,8
113444252101964,FDP Stuttgart,Freie Demokratische Partei/Demokratische Volkspartei (FDP/DVP),≤100,4
101526322159805,Opera News Europe,These ads ran without a disclaimer,≤100,3
348504601827816,Bundesverband der Arzneimittel-Hersteller e.V. BAH,Bundesverband der Arzneimittel-Hersteller e.V.,≤100,5
162707793881819,AfD Rheinland-Pfalz,AfD Rheinland-Pfalz,≤100,5
92576009043,Jens Spahn,Jens Spahn,≤100,4
102018168244751,Kündigung-24.de,Adrian Dinkl,≤100,1
107476864062191,public-connect,mein DIGITALreferent,≤100,4
101495919923314,Grüne Neukölln,Jutta Charlotte Brennauer,≤100,5
2646625568686945,Anke Hillmann-Richter,Anke Hillmann-Richter,≤100,5
116099500257193,Wiebke Neumann,Wiebke Neumann,≤100,2
790148178038834,Union Stiftung,Union Stiftung,≤100,2
637552983272437,FDP-Fraktion Bayern,FDP-Fraktion Bayern,≤100,4
101560898658314,Iris Bothe,Iris Veronika Bothe,≤100,8
101451535374796,Alexander Künzle,Claus Alexander Künzle,≤100,2
193902536304,Aufbau Verlag,Aufbau Verlag GmbH & Co.KG,≤100,5
508280013028775,SPD Wiehl,SPD Wiehl,≤100,2
163969044200338,The Female Company,The Female Company,≤100,5
102911241742462,Maximilian Bräunlich - der Finanz-IT'ler,Maximilian Bräunlich,≤100,4
152607568138726,SPD Treptow-Köpenick,SPD Treptow-Köpenick,≤100,1
114738487010987,Braindom 2: Riddle Game,These ads ran without a disclaimer,≤100,8
133878906642545,BASECAMP digital,BASECAMP digital,≤100,2
100194822155312,Philipp Albrecht,Philipp Josef Erich Albrecht,≤100,9
378744178892712,Büro Mitteldeutschland der Friedrich-Naumann-Stiftung für die Freiheit,Friedrich-Naumann-Stiftung,≤100,1
64990018561,Deutsch-Amerikanisches Institut Tübingen DAI,Deutsch-Amerikanisches Institut Tübingen,≤100,2
1769331506634468,ZUM GLÜCK BERLINER,Zum Glück Berliner,≤100,1
334672670226546,CDU Göttingen,CDU Göttingen,≤100,2
630172117364339,POST von GEHRKE,Elmar Gehrke,≤100,2
1810088999013118,Kölner Presseclub e.V.,Kölner Presseclub,≤100,5
657543857679053,Grüne Kreis Uelzen,BÜNDNIS 90/DIE GRÜNEN Kreisverband Uelzen,≤100,1
289122593376,DIE LINKE Eimsbüttel,DIE LINKE. BV Eimsbüttel,≤100,2
146049068749703,BayernSPD Landtagsfraktion,BayernSPD Landtagsfraktion,≤100,1
105947848257937,Philipp Röndigs für Drochtersen,Philipp Röndigs,≤100,2
1433551906919661,LVR-Kulturhaus Landsynagoge Rödingen,LVR,≤100,2
124281297648098,WSW Wuppertaler Stadtwerke GmbH,WSW Wuppertaler Stadtwerke GmbH,≤100,1
109436900914743,Michael Götz-Pijl - Die PARTEI,Michael Götz-Pijl,≤100,3
173796242642081,CDU Hamburg,CDU-Bürgerschaftsfraktion Hamburg,≤100,1
204521026256076,Quadratestadt,Quadratestadt,≤100,4
387405591909182,tgmn - Türkische Gemeinde in der Metropolregion Nürnberg e.V.,Bülent Bayraktar,≤100,1
105113777896035,AzubiCheck: Finde deine Ausbildung bei der Vinzenz von Paul,SMG,≤100,7
100377718535195,Takis Mehmet Ali,Takis Mehmet Ali,≤100,5
115777491835823,DIE LINKE im Dresdner Stadtrat,Fraktion DIE LINKE. im Dresdner Stadtrat,≤100,2
1748587078512524,Starke Pflege in Münster,BeSocial GmbH,≤100,1
101368532025331,Ayman Zebian Kandidat 20 Bundestag Wahl 2021,Ayman Zebian,≤100,1
750480458453254,AfD-Fraktion Schleswig-Holstein,AfD-Gruppe im Landtag Schleswig-Holstein,≤100,2
104782894733348,Pflegedienst Rüther,Thomas Hermes,≤100,1
446899142020284,Die Techniker (TK) - Karriere,Die Techniker (TK) - Ausbildung und Karriere,≤100,3
177137239037270,Fraktion DIE LINKE im Landtag von Sachsen-Anhalt,Fraktion DIE LINKE im Landtag von Sachsen-Anhalt,≤100,1
249986091716256,Deutscher Jagdverband e.V.,Deutscher Jagdverband e.V.,≤100,1
129920660437627,Duden,Dudenverlag,≤100,8
386079831431392,SPD Weiden,Florian Graf,≤100,1
629950074295425,Ophelia Nick,Dr. Ophelia Nick,≤100,5
415364325940928,Augsburg in Bürgerhand,Augsburg in Bürgerhand,≤100,2
139198812763279,Misereor,Misereor,≤100,18
156288854392108,SPD-Fraktion Brandenburg,SPD-Fraktion Brandenburg,≤100,1
1094683160736817,Respect-4-You Russischer Pflegedienst,Vadim Zaretskiy,≤100,5
107407945980041,Deutsches Kinderhilfswerk e.V.,Deutsches Kinderhilfswerk e.V.,≤100,1
1492455424300851,CDU Ortsverband Charlottenburg,CDU OV Charlottenburg,≤100,4
110527321228668,Stevie Evers - Bürgermeister für Bunde,Stevie Manuel Evers,≤100,2
120285481321029,Lehramt in NRW-Fit ins Referendariat!,Stefan Reimer,≤100,1
102768571653125,Dr. Ehsan Kangarani,CDU Göttingen,≤100,5
104683266866,Friedrich-Ebert-Stiftung,Friedrich-Ebert-Stiftung,≤100,3
110957681254151,Neza Yildirim,Neza Yildirim SPD-Bundestagskandidatin,≤100,1
101889895217340,Peggy Schierenbeck,SPD im Landkreis Diepholz,≤100,4
115669579800284,Kristine Lütke- FDP,Kristine Lütke,≤100,4
409561472408666,Andrea Lindholz,Konstantin Johannes Knopp,≤100,1
249395809224330,Bündnis 90 / Die Grünen OV Olpe,Hans Jürgen Nenne,≤100,2
457802800914232,SPD Weilheim-Schongau,SPD Weilheim-Schongau,≤100,2
53732354560,Josip Juratovic,Josip Juratovic MdB,≤100,2
456919637801837,SPD Schwalm-Eder,SPD-Unterbezirk Schwalm-Eder,≤100,2
101147131278254,Volker Richter,Volker Richter,≤100,3
1509790395958123,Aktion gegen den Hunger,Aktion gegen den Hunger,≤100,7
183448258342806,Angelika Niebler,EVP-Fraktion im Europäischen Parlament,≤100,1
104970081393920,FAKTUlind,DR. KADE,≤100,3
114059438636732,SAXOPRINT,SAXOPRINT GmbH,≤100,3
117351868341705,SPD Varel,SPD Varel,≤100,4
223119367812240,Dietlind Biesterfeld,Dietlind Juliane Biesterfeld,≤100,1
835331846519622,Florian Eiben - Bürgermeisterkandidat Stadt Norden -,Florian Eiben,≤100,1
344618396216025,FDP Stadtverband Verden,FDP Stadtverband Verden,≤100,3
124232857644437,Rowohlt Verlag,Rowohlt Verlag,≤100,1
486840771357538,Anja Müller DIE LINKE,Anja Müller,≤100,1
178412932204779,Fraktion DIE LINKE in der Bremischen Bürgerschaft,Fraktion DIE LINKE in der Bremischen Bürgerschaft,≤100,4
1797945483764014,Heimat,Tietge GmbH,≤100,4
45872374946,GREENPEACE MAGAZIN,GREENPEACE MAGAZIN,≤100,3
1830151243695018,Ates Gürpinar,Ates Nils Gürpinar,≤100,1
561953460655717,Social Media Ads,Alexander Dietrich,≤100,6
106425908083691,Margaux Erdmann,Margaux Erdmann,≤100,5
108431103901464,Zentralverband des Deutschen Dachdeckerhandwerks e. V.,"Zentralverband des Deutschen Dachdeckerhandwerks Fachverband Dach-, Wand- und Abdichtungstechn. e.V.",≤100,3
101366211961573,Dr. Markus Reichel,Markus Alexander Reichel,≤100,2
107113521150788,SPD Samtgemeinde Uchte,SPD Ortsverein Uchte,≤100,3
142004422534101,CDU  Mecklenburg-Vorpommern (CDU MV),CDU Landesverband Mecklenburg-Vorpommern,≤100,6
110017094494455,Thomas Grämmer,SPD Nürnberg,≤100,1
260106687889118,Kopp Verlag,Kopp Verlag,≤100,2
102792602032608,Evelyn Fisbeck FDP Rastede,Evelyn Fisbeck FDP Rastede,≤100,3
1719743564832985,Aktion Neustart - Aussteigerprogramm Extremismus,Dietmar Borgwart,≤100,1
286689658107688,Stephan Albani,CDU Oldenburg - Stephan Albani,≤100,2
1206636992847235,Dominik Kaufner,Dominik Alexander Kaufner,≤100,1
104824124853030,Isabel Cademartori,SPD Mannheim,≤100,1
109552511171367,Axel Kaufmann,Axel Kaufmann,≤100,6
103556338657297,Günter Koch - Bundestagskandidat AfD Paderborn,AfD-Salzkotten,≤100,3
485102198489720,FDP-Kreisverband Gütersloh,FDP-Kreisverband Gütersloh,≤100,3
113787399151238,Astrid Mannes,Dr. Astrid Mannes,≤100,3
581244975375929,AWO Region Hannover e.V.,AWO Region Hannover,≤100,4
248986568895243,Speechify,These ads ran without a disclaimer,≤100,1
101960455487460,Thore Meiwes für den Stadtrat,Thore Meiwes,≤100,1
104262181128435,Klimaliste Berlin,Klimaliste Berlin,≤100,2
943698425669936,Zuckerverbände,Wirtschaftliche Vereinigung Zucker e.V. (WVZ),≤100,1
621011257931252,Fritz Güntzler MdB,Fritz Güntzler MdB,≤100,1
215586348785812,Dirk Stamer,"Dirk Stamer, MdL",≤100,4
352736338253081,Futurium,Futurium,≤100,1
313390629528303,Mandy Pfeifer,Mandy Pfeifer,≤100,2
205311826175998,DIE LINKE. Mecklenburg-Vorpommern,DIE LINKE. Mecklenburg-Vorpommern,≤100,2
177299324784,selekkt,selekkt Digital GmbH,≤100,2
379808979250786,BVB / Freie Wähler,BVB / FREIE WÄHLER,≤100,1
1980085188975581,Axel Schmidt - Freier Demokrat,Axel Bertold Schmidt,≤100,5
132927600629154,DeinMonheim,anzeiger24.de GmbH & Co KG,≤100,10
