Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),519,2
150380582965,BVMW - Bundesverband mittelständische Wirtschaft,BVMW - Bundesverband mittelständische Wirtschaft,508,34
282800387209,FDP NRW,FDP NRW,500,26
350558562311,FDP Bayern,FDP Bayern,483,39
126952903983246,CDU Berlin,CDU Berlin,476,101
165629350137468,Schaebens,Schaebens,458,9
1578640155687393,Sea-Watch,Sea-Watch,453,11
161273245888,Save the Children Deutschland,Save the Children Deutschland,438,15
161674141345516,Weltverbesserer,Die Techniker (TK),436,11
593476900673774,ifaw,ifaw,431,6
1565754943752371,Robert Farle,Robert Farle,417,22
114186703597807,VIER PFOTEN,VIER PFOTEN,416,18
105233098230457,Verena Hubertz,Verena Hubertz / SPD Bundestagskandidatin für Trier & Trier-Saarburg,404,7
412708008752200,RaboDirect Deutschland,RaboDirect Deutschland,403,3
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung,397,20
116000986793106,Klima,Climate Labs GmbH,391,1
130273271119,SPD Hamburg,SPD Hamburg,377,18
417905399079008,The Honu Movement,Plastic Free Planet gemeinnützige GmbH,376,13
102608544969110,Posterisan,DR. KADE,371,19
100778075078440,Innovationsland Deutschland,Bundesministerium für Bildung und Forschung,368,2
118418024890466,Familienbetriebe Land und Forst e.V.,Familienbetriebe Land und Forst,364,12
2188342231399828,HSI/Deutschland,HSI/Deutschland,348,26
92576009043,Jens Spahn,Jens Spahn,317,79
113496690102800,energis Erlebe was Dein Zuhause kann,energis GmbH,301,11
22646353052,Bertelsmann Stiftung,Bertelsmann Stiftung,297,5
308675340042451,Stuttgart macht's rein.,Landeshauptstadt Stuttgart ,291,6
134080283313500,DIE LINKE Thüringen,DIE LINKE Thüringen,291,46
144056328943269,Vaillant,Vaillant Deutschland,291,7
154423267921909,followfood,followfood,282,2
253592560263,Christoffel-Blindenmission (CBM),CBM Christoffel-Blindenmission Christian Blind Mission e.V.,280,12
399241730563,Quarks,Westdeutscher Rundfunk Köln,276,2
135445149965726,Kai Whittaker,Kai Whittaker,260,37
275335619167195,CDU Schleswig-Holstein,CDU Schleswig-Holstein,259,6
1014057301965054,Thomas Heilmann,CDU Steglitz-Zehlendorf,258,2
110976485656573,Junge Liberale JuLis,Junge Liberale,252,8
107704830821545,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz","Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",251,1
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,251,5
1508446642792459,Vattenfall Deutschland,Vattenfall Deutschland,250,3
127143338110,missio,missio,238,30
1609555372394092,17 Ziele,Engagement Global - Service für Entwicklungsinitiativen,226,4
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft (INSM),225,36
478399422560922,KadeFungin,DR. KADE,222,9
387862064617610,Grüne Hannover,BÜNDNIS 90/DIE GRÜNEN,217,42
158888744130107,Hubert Aiwanger Minister Bundesvors. Freie Wähler,Hubert Aiwanger,215,6
124651027557566,PHOENIX,phoenix,214,6
104228758621197,Hocker statt Höcke - Deutschland. Aber tolerant.,Rainer Opolka,214,5
283742725154417,Interactive Media Foundation,Interactive Media Foundation gGmbH,214,3
538936319946884,GermanDream,GermanDream mit Facebook-Werbegutschrift,213,15
395225134413161,Volt Berlin,Volt Berlin,213,24
382418695453810,Jan Metzler,Jan Metzler,213,8
453150811428411,Mastercard,Mastercard,212,2
410100252391597,"Saskia Esken, SPD",SPD Regionalzentrum Karlsruhe/Nordschwarzwald,211,9
261985647756704,AfD im EU-Parlament,AfD im EU-Parlament,209,6
107411260903386,The Mother Nature App,The Mother Nature GmbH,209,7
314108793081,recolution,recolution GmbH & Co. KG,203,10
223829854355699,Frosch,Frosch,201,1
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,200,12
101543406580187,IHK Düsseldorf,IHK Düsseldorf,199,5
106261086094051,noz.de,Neue Osnabrücker Zeitung GmbH & Co. KG,196,23
86337829141,BÜNDNIS 90/DIE GRÜNEN Sachsen,BÜNDNIS 90/DIE GRÜNEN in Sachsen,191,1
417905399079008,The Honu Movement,Ocean Plastic Cleanup gemeinnützige GmbH,190,11
100232532268354,Umfrage - Soziale Konflikte,Freie Universität Berlin,185,3
189184071108491,FDP Hamburg,FDP Hamburg,182,3
41509493347,Diakonie Deutschland,Diakonie Deutschland,179,3
202215676478081,FDP MV,FDP Mecklenburg-Vorpommern,178,22
463973024177204,WayBak,Ultivate GmbH,178,4
114108751984281,Sparda-Bank Nürnberg,Sparda-Bank Nürnberg eG,177,32
128440447895402,Jeder Tag zählt e.V.,Jeder Tag zählt e.V.,173,3
614408642007931,Zurich,Zürich Beteiligungs AG,172,1
141233182633803,SPD Wiesbaden,SPD Wiesbaden,170,3
561953460655717,Social Media Ads,Alexander Dietrich,166,47
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,162,10
266691460417403,Christoph Ploß,CDU Hamburg-Nord,161,51
228606667667157,MPULSE,Metro AG,159,1
124207927630198,WDR,WDR,159,6
381177051962,Grüne München,BÜNDNIS 90/DIE GRÜNEN,156,33
218786540044,WWF Deutschland,WWF Deutschland,154,4
313744767921,der Freitag,der Freitag,153,21
107978313959713,Stefan Lindauer,Stefan Lindauer,152,4
217879838339082,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie,151,3
45978762184,Saarland.de,Saarland.de,151,1
116335026590900,Mülltrennung wirkt,die dualen Systeme,151,51
100755981968185,Seija Knorr-Köning,Seija Knorr-Köning,149,37
243128545750196,GRÜNE Düsseldorf,BÜNDNIS 90/DIE GRÜNEN,148,16
539968076139979,IVPU Verband,These ads ran without a disclaimer,146,1
1745982485667400,Guido Reil,Guido Reil,145,3
169373009772164,Dorothee Martin,Dorothee Martin,144,4
170723476273472,Grüne Kreisverband Ludwigsburg,BÜNDNIS 90/DIE GRÜNEN,140,31
100432425468007,Fahrrad_Berlin,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz",140,4
133306764192,NABU Bundesverband,NABU Bundesverband,140,8
169463563099560,land.nrw,land.nrw,140,2
143389112451336,Grüne im Kreis Steinfurt,BÜNDNIS 90/DIE GRÜNEN,139,39
314610442075420,TeamClimate,TeamClimate,139,20
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,135,25
247604555352058,SPD Verden,SPD Ortsverein Verden,133,25
120479081330563,Körber-Stiftung,Körber-Stiftung,133,1
103514875204240,Christoph Schork FDP - Bundestagskandidat,FDP Kreisverband Düsseldorf,131,8
1947378708884004,Initiative Frosch,Initiative Frosch,131,5
107268848302529,Elli - A brand of the Volkswagen Group,Volkswagen Group Charging GmbH,130,12
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,130,191
64045221376,Stefan Kaufmann,Stefan Kaufmann MdB,126,1
213389418715425,Störauf e. V.,Störauf e. V.,123,21
185448971484872,GRÜNE Hamburg-Wandsbek,BÜNDNIS 90/DIE GRÜNEN,122,9
76866574484,SPD Niedersachsen,SPD Niedersachsen,121,19
100528568765838,Timo Schisanowski,Timo Schisanowski,120,6
1852255858387971,Stahl-Online,Stahl-Online,120,5
413826305343387,Krautreporter,Krautreporter,120,3
104966247887525,Braindom,These ads ran without a disclaimer,119,6
2012567329069330,Michael Sack,CDU Landesverband Mecklenburg-Vorpommern,119,16
117194528903,Bündnis 90 / Die Grünen Leipzig,BÜNDNIS 90/DIE GRÜNEN,115,35
458240880867678,Grüne Stuttgart,BÜNDNIS 90/DIE GRÜNEN,113,35
207429192606075,Grüne Bremen,BÜNDNIS 90/DIE GRÜNEN,111,21
106637900016,BÜNDNIS 90/DIE GRÜNEN Sachsen-Anhalt,BÜNDNIS 90/DIE GRÜNEN,109,12
698736416893006,Bündnis 90/Die Grünen Kiel,BÜNDNIS 90/DIE GRÜNEN,109,14
107244088251653,Alexander Engelhard,Alexander Karl Engelhard,108,1
142024479142638,GRÜNE Hamburg-Nord,BÜNDNIS 90/DIE GRÜNEN,108,25
145553058849870,Klimahaus Bremerhaven,Klimahaus Betriebsgesellschaft mbH,105,2
190444274351656,Bündnis 90 / Die Grünen Dresden,BÜNDNIS 90/DIE GRÜNEN,105,15
217240221654203,Gunther Krichbaum,CDU Enzkreis-Pforzheim,105,5
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,103,2
204327886385912,FREIE WÄHLER Bundesvereinigung,FREIE WÄHLER Bundesvereinigung,103,5
360162814034907,Dr. Michael von Abercron,CDU Kreisverband Pinneberg,103,1
177716422243141,Zentralverband Deutsches Kraftfahrzeuggewerbe (ZDK),Zentralverband Deutsches Kraftfahrzeuggewerbe,103,4
357565717909863,conny.legal,wenigermiete.de,102,7
100389502022479,Kai Koeser,SPD-Unterbezirk Stade,102,2
170403846324261,svz.de - Nachrichten aus Mecklenburg-Vorpommern,Zeitungsverlag Schwerin GmbH & Co. KG,102,8
173796242642081,CDU Hamburg,"Christlich Demokratische Union Deutschlands, Landesverband Hamburg (CDU Hamburg)",102,8
123878004343494,GRÜNE Altona,BÜNDNIS 90/DIE GRÜNEN,101,23
370397683457658,Deutsche Wohnen & Co Enteignen,Deutsche Wohnen & Co Enteignen,≤100,1
380349938694731,Mentor Verlag,Mentor Verlag,≤100,2
198862383502965,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,DGB-Jugend Niedersachsen - Bremen - Sachsen-Anhalt,≤100,16
2364772793592996,Maximilian Mörseburg,Maximilian Mörseburg,≤100,28
115908038555670,Florian Post,Florian Post MdB,≤100,3
182825388398405,GRÜNE Eimsbüttel,BÜNDNIS 90/DIE GRÜNEN,≤100,21
237921856665541,Berliner Landeszentrale für politische Bildung,Berliner Landeszentrale für politische Bildung,≤100,14
113462377450395,Adis Ahmetovic,SPD Hannover,≤100,41
164131966966839,FDP Schleswig-Holstein,FDP Schleswig-Holstein,≤100,17
121750731257078,DIE LINKE. Region Hannover,DIE LINKE. Region Hannover,≤100,6
142616569135649,Bayerisches Staatsministerium für Umwelt und Verbraucherschutz,Bayerisches Staatsministerium für Umwelt und Verbraucherschutz,≤100,3
419654778154419,Martin Rosemann,Martin Rosemann,≤100,8
135203769928944,GRÜNE Rhein-Erft-Kreis,BÜNDNIS 90/DIE GRÜNEN,≤100,11
648606161910298,"Ministerium für Soziales, Gesundheit, Frauen und Familie","Ministerium für Soziales, Gesundheit, Frauen und Familie",≤100,2
440294219388547,Die Grünen Mönchengladbach,BÜNDNIS 90/DIE GRÜNEN,≤100,22
134483979119,Rosa-Luxemburg-Stiftung,Rosa-Luxemburg-Stiftung,≤100,12
146221668771106,wbg Wissen verbindet,wbg Wissen verbindet,≤100,1
101285651990166,Planted,Planted HQ gGmbH,≤100,23
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),≤100,3
467097719983247,Ingo Wellenreuther,CDU Karlsruhe,≤100,5
178737855499666,GRÜNE Hamburg-Mitte,BÜNDNIS 90/DIE GRÜNEN,≤100,21
528133710580430,Bündnis 90/Die Grünen Kreis Mettmann,BÜNDNIS 90/DIE GRÜNEN,≤100,14
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,≤100,53
148282971883063,Bündnis 90/ Die Grünen Kreisverband Esslingen,BÜNDNIS 90/DIE GRÜNEN,≤100,46
448079648735446,Alexander Freier-Winterwerb,Alexander Freier-Winterwerb,≤100,3
110017094494455,Thomas Grämmer,SPD Nürnberg,≤100,14
375109771472,Freie Presse,Freie Presse,≤100,16
1077260675704647,Wohnglück,Impleco GmbH,≤100,28
114526780851686,Ronald Härtlein,Ronald Härtlein,≤100,12
303043247017496,Markus Buchheit,Markus Buchheit,≤100,1
276040002549416,FREIE WÄHLER Bayern,Freie Wähler Bayern,≤100,3
105010608261632,CDU Kreisverband Osterholz,CDU Kreisverband Osterholz,≤100,4
2061551714066701,Rise and Shine Cinema,Rise and Shine Cinema,≤100,7
103129798545640,Florian Oest,CDU Kreisverband Görlitz,≤100,5
404775586259729,Grüner Kreisverband Stadt und Landkreis Rosenheim,Bündnis 90/DIE GRÜNEN Kreisverband Rosenheim,≤100,10
209697875758716,Die Jungen Unternehmer,Die Jungen Unternehmer,≤100,13
111794027823611,Falko Droßmann,Falko Droßmann,≤100,9
332923170220,ONE Deutschland,ONE Deutschland,≤100,2
103919417972272,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,≤100,5
564616706926430,Bündnis 90/Die Grünen Darmstadt,BÜNDNIS 90/DIE GRÜNEN,≤100,18
611910082337980,VerbraucherCheck.net,Caesar Richard Reinhold Ludwig  Schütz,≤100,10
1004883576238809,GoodJobs,GoodJobs,≤100,7
263092007112375,BÜNDNIS 90/DIE GRÜNEN Rhein-Sieg,BÜNDNIS 90/DIE GRÜNEN,≤100,16
102707588547089,Sabine Buder,Dr. Sabine Buder,≤100,5
746227792148253,RESIDENZ am Dom,These ads ran without a disclaimer,≤100,1
623394177837445,Tobias B. Bacherle,Tobias B. Bacherle,≤100,7
199517326737409,FDP Unterfranken,Max Bruder,≤100,5
344646145674681,Grüne Gütersloh,BÜNDNIS 90/DIE GRÜNEN,≤100,14
856337431156538,TIMEPARTNER,TimePartner Personalmanagement GmbH,≤100,2
1560776847495092,Radkultur Baden-Württemberg,RadKULTUR Baden-Württemberg,≤100,32
2135010219947091,MINTmagie,Bundesministerium für Bildung und Forschung,≤100,3
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit,≤100,27
1783917715156221,SPD Winsen / Aller,SPD-Ortsverein Winsen (Aller),≤100,1
166021496808171,Annegret Kramp-Karrenbauer,Kramp-Karrenbauer,≤100,7
249288198616,GRÜNE Karlsruhe,BÜNDNIS 90/DIE GRÜNEN,≤100,19
169042736456594,All Out,All Out,≤100,3
221425877960404,HA Hessen Agentur GmbH,HA Hessen Agentur GmbH,≤100,3
273454591804,SOS-Kinderdorf Deutschland,SOS-Kinderdorf e.V.,≤100,3
405649426170243,Grüne Ravensburg,BÜNDNIS 90/DIE GRÜNEN,≤100,19
1799289273687556,Beratungsstelle Frauennotruf Frankfurt,Beratungsstelle Frauennotruf Frankfurt,≤100,14
312751442108983,SPD Ludwigshafen,SPD Ludwigshafen,≤100,46
101889315269599,Wiebke Winter,CDU Kreisverband Bremen-Nord,≤100,35
248528847673,shz.de - Nachrichten aus Schleswig-Holstein,sh:z Schleswig-Holsteinischer Zeitungsverlag GmbH & Co. KG,≤100,10
145515862174755,Cellesche Zeitung,Cellesche Zeitung Schweiger & Pick Verlag Pfingsten GmbH & Co. KG,≤100,7
289342941106599,Grüne in Bochum,BÜNDNIS 90/DIE GRÜNEN,≤100,22
1864377573854528,Grüne Segeberg,BÜNDNIS 90/DIE GRÜNEN,≤100,17
479280568919411,Grüne Lippe,BÜNDNIS 90/DIE GRÜNEN,≤100,20
744055308985961,CDU-Fraktion im Landtag Mecklenburg-Vorpommern,CDU Fraktion im Landtag von Mecklenburg-Vorpommern,≤100,2
156224554544708,Bündnis 90/Die Grünen Rd-Eck,BÜNDNIS 90/DIE GRÜNEN,≤100,20
225396970851470,Grüne Paderborn,BÜNDNIS 90/DIE GRÜNEN,≤100,8
327862874003443,Anja Karliczek,"Christlich Demokratische Union Deutschlands (CDU), Kreisverband Steinfurt",≤100,3
226903380780769,Bündnis 90/Die Grünen Pankow,BÜNDNIS 90/DIE GRÜNEN,≤100,15
334672670226546,CDU Göttingen,CDU Göttingen,≤100,17
166140796751166,Bündnis 90/Die Grünen Nürnberg,BÜNDNIS 90/DIE GRÜNEN,≤100,20
135213656531484,CDU im Kreis Paderborn,CDU Kreisverband Paderborn,≤100,2
107949401450491,Tim Klüssendorf,SPD Lübeck,≤100,6
112352081112400,Inyova Impact Investing - Germany,Inyova Impact Investing,≤100,7
170357783014155,GRÜNE Landkreis München,BÜNDNIS 90/DIE GRÜNEN,≤100,21
1020628358009021,Mittelstands- und Wirtschaftsunion Köln,CDU Köln,≤100,1
1581682638512304,Pulse of Europe,Pulse of Europe,≤100,13
101143705599210,Sandra von Möller,CDU Köln,≤100,4
115602575294020,AfD Brandenburg,AfD Brandenburg,≤100,4
205407872835976,Gabor Steingart,Media Pioneer Publishing AG,≤100,4
113222213932717,Bündnis 90/ Die Grünen Kreisverband Pforzheim und Enzkreis,BÜNDNIS 90/DIE GRÜNEN,≤100,18
100194822155312,Philipp Albrecht,Philipp Josef Erich Albrecht,≤100,20
1805769829749530,Mehr Wirtschaft wagen,Arbeitgeberverband Gesamtmetall,≤100,89
143504445664134,Christian Lindner,FDP,≤100,4
545983288833393,Grüne Heilbronn,BÜNDNIS 90/DIE GRÜNEN,≤100,17
364564796999210,Bündnis 90/Die Grünen Charlottenburg-Wilmersdorf,BÜNDNIS 90/DIE GRÜNEN,≤100,11
82055658434,CARE Deutschland e.V.,CARE Deutschland e.V.,≤100,5
101229198906085,Uwe Semper - Bürgermeisterkandidat,SPD Hohenhameln,≤100,11
193232130688941,FREIE WÄHLER Mainz,Gerhard Heinrich Wenderoth,≤100,1
292735514132617,GRÜNE im Kreis Herford,BÜNDNIS 90/DIE GRÜNEN,≤100,21
165381593630826,SPD Schleswig-Holstein,SPD Schleswig-Holstein,≤100,6
921326477983554,Verband der Chemischen Industrie e.V.,Verband der Chemischen Industrie,≤100,12
872845746151301,Claudia Moll,SPD Unterbezirk in der Städteregion Aachen,≤100,3
1373896675995661,Sabine Poschmann,Sabine Poschmann,≤100,4
196803203676047,Bündnis 90/Die Grünen Kassel,BÜNDNIS 90/DIE GRÜNEN,≤100,19
342607209121004,Grüne Kreis Coesfeld,BÜNDNIS 90/DIE GRÜNEN,≤100,23
110949757892446,Wilhelm Gebhard - Ihr Bundestagskandidat,CDU Werra-Werra-Meißner,≤100,7
369788469704917,Bündnis 90/Die Grünen Kelheim,BÜNDNIS 90/DIE GRÜNEN,≤100,14
161811253835696,Grüne Köln,GRÜNE Köln,≤100,6
138984159490667,nnn.de - Nachrichten aus Rostock und Umgebung,NNN Norddeutsche Neueste Nachrichten GmbH,≤100,13
305368552898287,Viessmann,Viessmann Climate Solutions SE,≤100,9
629950074295425,Ophelia Nick,Dr. Ophelia Nick,≤100,15
152190608236782,Grüne Kreisverband Starnberg,BÜNDNIS 90/DIE GRÜNEN,≤100,12
181671561843670,DIE LINKE. Pankow,DIE LINKE. Pankow,≤100,8
102534893738681,Alexander Krauß MdB,Alexander Krauß MdB,≤100,8
103797078423814,MietenstoppDe,Kampagne MIETENSTOPP,≤100,18
642283985808604,Bündnis 90/Die Grünen Ulm,BÜNDNIS 90/DIE GRÜNEN,≤100,24
241204999236195,Bündnis 90/Die Grünen Tempelhof-Schöneberg,BÜNDNIS 90/DIE GRÜNEN,≤100,19
247762585237953,Delmenhorster Kreisblatt,DK Medien GmbH & Co. KG,≤100,12
154115737974817,Die Grünen Kreis Viersen,BÜNDNIS 90/DIE GRÜNEN,≤100,25
302077876517632,Bündnis 90/Die Grünen Freiburg,BÜNDNIS 90/DIE GRÜNEN,≤100,22
343364921106,Caritas international,Caritas international,≤100,50
340332092731147,Svenja Stadler,SPD Landkreis Harburg,≤100,27
456516127773656,BÜNDNIS 90/DIE GRÜNEN Ahrweiler,BÜNDNIS 90/DIE GRÜNEN,≤100,15
123317111021370,Anja Weisgerber,CSU BWK Schweinfurt-Kitzingen,≤100,3
381177051962,Grüne München,Bündnis 90/Die Grünen KV München,≤100,5
32925303328,Heinrich-Böll-Stiftung,Heinrich-Böll-Stiftung,≤100,1
187394117987834,Bündnis 90/Die Grünen Mecklenburg-Vorpommern,BÜNDNIS 90/DIE GRÜNEN Mecklenburg-Vorpommern,≤100,4
116982256884166,Sebastian Grässer,Grüne Landkreis Karlsruhe,≤100,9
500419146648551,Bündnis 90/ Die Grünen KV Biberach an der Riß,BÜNDNIS 90/DIE GRÜNEN,≤100,24
66426617453,FDP Sachsen,FDP Sachsen,≤100,15
101495919923314,Grüne Neukölln,BÜNDNIS 90/DIE GRÜNEN,≤100,14
101643888831484,Bündnis 90/Die Grünen Kreisverband Cuxhaven,BÜNDNIS 90/DIE GRÜNEN,≤100,20
109006391253440,Jessica Rosenthal,SPD Bonn,≤100,16
133430763472093,Gabriela Heinrich,SPD Nürnberg,≤100,8
1566424690272923,Volker Wissing,FDP,≤100,4
1873999882830833,Grüne Rhein-Pfalz,Grüne Rhein-Pfalz,≤100,14
138187167349,"Sabine Dittmar, MdB","Sabine Dittmar, MdB",≤100,36
315330618610585,GRÜNE Kreisverband Aachen,GRÜNE Kreisverband Aachen,≤100,7
216483295424239,Torsten Schweiger MdB,Torsten Schweiger,≤100,8
1189067121115331,Grüne Kreisverband Unna,BÜNDNIS 90/DIE GRÜNEN,≤100,47
503497073007337,Bündnis 90/Die Grünen Kreisverband Reutlingen,BÜNDNIS 90/DIE GRÜNEN,≤100,10
160969310615680,GRÜNE Harburg,BÜNDNIS 90/DIE GRÜNEN,≤100,18
341164211104,Mario Czaja,Mario Czaja,≤100,39
235730966607664,Claudio Griese,CDU Stadtverband Hameln,≤100,2
168698219836872,Bündnis 90/Die Grünen Lüneburg,BÜNDNIS 90/DIE GRÜNEN,≤100,7
101960455487460,Thore Meiwes für den Stadtrat,Thore Meiwes,≤100,2
353884068847,emotion magazin,EMOTION Verlag GmbH,≤100,12
507915275901456,Stadt Dortmund,Stadt Dortmund,≤100,3
350657748337820,Grüne Kreisverband Göppingen,BÜNDNIS 90/DIE GRÜNEN,≤100,17
220862612058295,Freie Presse Zwickau,Freie Presse,≤100,1
613944289072438,Bündnis 90/Die Grünen KV Bodenseekreis,BÜNDNIS 90/DIE GRÜNEN,≤100,12
138828612811001,Bündnis 90/Die Grünen Fürth,BÜNDNIS 90/DIE GRÜNEN,≤100,22
1453504428281386,Democracy App,DEMOCRACY Deutschland e.V.,≤100,7
111963112182151,GRÜNE Kreis Euskirchen,BÜNDNIS 90/DIE GRÜNEN KV Euskirchen,≤100,20
101645718712713,CDU Kleistpark,CDU Kleistpark,≤100,1
102859821907192,Heike Stegemann - Bundestagskandidatin,Heike Stegemann,≤100,8
542605582431001,Christian Hirte,CDU Wartburgkreis,≤100,14
1471721149560126,Falko Mohrs,Falko Mohrs,≤100,10
192914530744779,Stephan Weil,SPD Niedersachsen,≤100,6
170032743135669,CDU Bielefeld,CDU Bielefeld,≤100,1
1257299651097049,Westnetz GmbH,Westnetz GmbH,≤100,1
253112118202381,Bündnis 90/Die Grünen Kreisverband Ludwigshafen,BÜNDNIS 90/ DIE GRÜNEN KV Ludwigshafen,≤100,22
123290727868673,Grüne Mannheim,BÜNDNIS 90/DIE GRÜNEN,≤100,19
245945852526795,Andrew Ullmann,FDP Kreisverband Würzburg-Stadt,≤100,1
346302128774676,Grüne KV Friesland,BÜNDNIS 90/DIE GRÜNEN,≤100,13
534723460389775,Bündnis 90/Die Grünen - Emsland-Süd,BÜNDNIS 90/DIE GRÜNEN,≤100,16
570977366424599,Oliver Vogt,CDU Kreisverband Minden-Lübbecke,≤100,1
531504136955879,BVB / Freie Wähler - Fraktion im Landtag Brandenburg,BVB / FREIE WÄHLER Fraktion,≤100,5
126866220711392,MDM Deutsche Münze,MDM Münzhandelsgesellschaft mbH & Co. KG Deutsche Münze,≤100,2
272413923137815,Stefan Rouenhoff,CDU Kreisverband Kleve,≤100,14
387862064617610,Grüne Hannover,BÜNDNIS 90/DIE GRÜNEN Stadtverband Hannover,≤100,10
299836991129,finanzen.de,finanzen.de Vermittlungsgesellschaft für Verbraucherverträge GmbH,≤100,2
314677355299127,Annette Widmann-Mauz,Annette Widmann-Mauz MdB,≤100,22
452577151498913,BD90 / Die Grünen KV Höxter,BÜNDNIS 90/DIE GRÜNEN,≤100,21
953896467968228,Grüne Main-Kinzig,BÜNDNIS 90/DIE GRÜNEN,≤100,19
121097790490,Albert Schweitzer Stiftung für unsere Mitwelt,Albert Schweitzer Stiftung für unsere Mitwelt,≤100,2
130534873659391,Greenpeace Energy,Greenpeace Energy e.G.,≤100,21
101124947919410,GermanZero,Germanzero,≤100,14
204737149885485,SPD Winsen Luhe,SPD-Ortsverein Winsen (Luhe),≤100,5
211336808931412,GRÜNE Mülheim,Bündnis 90 / Die Grünen Mülheim,≤100,10
100626975577223,TeamAlexander21,"Alexander Radwan, MdB",≤100,16
613042748848232,DIE LINKE. im LVR,DIE LINKE im LVR,≤100,1
875209602502336,AfD Kreisverband Vogelsberg,AfD Kreisverband Vogelsberg,≤100,2
83113756872,BÜNDNIS 90/DIE GRÜNEN Magdeburg,BÜNDNIS 90/DIE GRÜNEN,≤100,22
333612170079502,Bündnis 90/Die Grünen KV Breisgau-Hochschwarzwald,BÜNDNIS 90/DIE GRÜNEN,≤100,50
1434045933475301,BÜNDNIS 90 / DIE GRÜNEN - Kreisverband Potsdam Mittelmark,BÜNDNIS 90/DIE GRÜNEN,≤100,33
213315645458272,Frank Henning,Frank Henning,≤100,13
